"","GEOID","value","year","doy","variable","model"
"37",13255,0.0125120884289508,2021,37,"prcp","cmip6_gfdl-esm4"
"38",13255,1.23496551805897,2021,38,"prcp","cmip6_gfdl-esm4"
"39",13255,0,2021,39,"prcp","cmip6_gfdl-esm4"
"40",13255,0,2021,40,"prcp","cmip6_gfdl-esm4"
"41",13255,0,2021,41,"prcp","cmip6_gfdl-esm4"
"42",13255,0,2021,42,"prcp","cmip6_gfdl-esm4"
"43",13255,0,2021,43,"prcp","cmip6_gfdl-esm4"
"44",13255,0,2021,44,"prcp","cmip6_gfdl-esm4"
"45",13255,0.0196749846331398,2021,45,"prcp","cmip6_gfdl-esm4"
"46",13255,5.08779319807713,2021,46,"prcp","cmip6_gfdl-esm4"
"47",13255,0.131589128813391,2021,47,"prcp","cmip6_gfdl-esm4"
"48",13255,0.018799222690499,2021,48,"prcp","cmip6_gfdl-esm4"
"49",13255,0,2021,49,"prcp","cmip6_gfdl-esm4"
"50",13255,0,2021,50,"prcp","cmip6_gfdl-esm4"
"51",13255,0.409032788779949,2021,51,"prcp","cmip6_gfdl-esm4"
"52",13255,0.000412608430483505,2021,52,"prcp","cmip6_gfdl-esm4"
"53",13255,0.224612308035565,2021,53,"prcp","cmip6_gfdl-esm4"
"54",13255,0,2021,54,"prcp","cmip6_gfdl-esm4"
"55",13255,2.66958020169447,2021,55,"prcp","cmip6_gfdl-esm4"
"56",13255,0.0200939773281145,2021,56,"prcp","cmip6_gfdl-esm4"
"57",13255,0.0828114199934071,2021,57,"prcp","cmip6_gfdl-esm4"
"58",13255,0.0183982520693993,2021,58,"prcp","cmip6_gfdl-esm4"
"59",13255,0,2021,59,"prcp","cmip6_gfdl-esm4"
"60",13255,0,2021,60,"prcp","cmip6_gfdl-esm4"
"61",13255,0,2021,61,"prcp","cmip6_gfdl-esm4"
"62",13255,0,2021,62,"prcp","cmip6_gfdl-esm4"
"63",13255,0,2021,63,"prcp","cmip6_gfdl-esm4"
"64",13255,0,2021,64,"prcp","cmip6_gfdl-esm4"
"65",13255,0,2021,65,"prcp","cmip6_gfdl-esm4"
"66",13255,4.27309480993664,2021,66,"prcp","cmip6_gfdl-esm4"
"67",13255,3.82509403701886,2021,67,"prcp","cmip6_gfdl-esm4"
"68",13255,0,2021,68,"prcp","cmip6_gfdl-esm4"
"69",13255,0,2021,69,"prcp","cmip6_gfdl-esm4"
"70",13255,0,2021,70,"prcp","cmip6_gfdl-esm4"
"71",13255,0,2021,71,"prcp","cmip6_gfdl-esm4"
"72",13255,0,2021,72,"prcp","cmip6_gfdl-esm4"
"73",13255,0,2021,73,"prcp","cmip6_gfdl-esm4"
"74",13255,0,2021,74,"prcp","cmip6_gfdl-esm4"
"75",13255,0,2021,75,"prcp","cmip6_gfdl-esm4"
"76",13255,0,2021,76,"prcp","cmip6_gfdl-esm4"
"77",13255,0,2021,77,"prcp","cmip6_gfdl-esm4"
"78",13255,0,2021,78,"prcp","cmip6_gfdl-esm4"
"79",13255,0,2021,79,"prcp","cmip6_gfdl-esm4"
"80",13255,0,2021,80,"prcp","cmip6_gfdl-esm4"
"81",13255,0,2021,81,"prcp","cmip6_gfdl-esm4"
"82",13255,1.47676940720369,2021,82,"prcp","cmip6_gfdl-esm4"
"83",13255,1.50372671362027,2021,83,"prcp","cmip6_gfdl-esm4"
"84",13255,2.10095020954711,2021,84,"prcp","cmip6_gfdl-esm4"
"85",13255,0.171835273301323,2021,85,"prcp","cmip6_gfdl-esm4"
"86",13255,0,2021,86,"prcp","cmip6_gfdl-esm4"
"87",13255,0.00156554198100916,2021,87,"prcp","cmip6_gfdl-esm4"
"88",13255,3.4417892184239,2021,88,"prcp","cmip6_gfdl-esm4"
"89",13255,0,2021,89,"prcp","cmip6_gfdl-esm4"
"90",13255,0,2021,90,"prcp","cmip6_gfdl-esm4"
"91",13255,0,2021,91,"prcp","cmip6_gfdl-esm4"
"92",13255,0.555365268938273,2021,92,"prcp","cmip6_gfdl-esm4"
"93",13255,1.56502005910131,2021,93,"prcp","cmip6_gfdl-esm4"
"94",13255,0.361113197956568,2021,94,"prcp","cmip6_gfdl-esm4"
"95",13255,0,2021,95,"prcp","cmip6_gfdl-esm4"
"96",13255,0.0122761056062689,2021,96,"prcp","cmip6_gfdl-esm4"
"97",13255,0.0814110724117737,2021,97,"prcp","cmip6_gfdl-esm4"
"98",13255,0,2021,98,"prcp","cmip6_gfdl-esm4"
"99",13255,0,2021,99,"prcp","cmip6_gfdl-esm4"
"100",13255,0,2021,100,"prcp","cmip6_gfdl-esm4"
"101",13255,0,2021,101,"prcp","cmip6_gfdl-esm4"
"102",13255,0,2021,102,"prcp","cmip6_gfdl-esm4"
"103",13255,0,2021,103,"prcp","cmip6_gfdl-esm4"
"104",13255,0.384781116525487,2021,104,"prcp","cmip6_gfdl-esm4"
"105",13255,1.2058187602559,2021,105,"prcp","cmip6_gfdl-esm4"
"106",13255,0,2021,106,"prcp","cmip6_gfdl-esm4"
"107",13255,0.0462750300967972,2021,107,"prcp","cmip6_gfdl-esm4"
"108",13255,0.238974738793614,2021,108,"prcp","cmip6_gfdl-esm4"
"109",13255,0.0259099079709109,2021,109,"prcp","cmip6_gfdl-esm4"
"110",13255,0.0777781388001219,2021,110,"prcp","cmip6_gfdl-esm4"
"111",13255,0.0516093262409654,2021,111,"prcp","cmip6_gfdl-esm4"
"112",13255,0.071091837644693,2021,112,"prcp","cmip6_gfdl-esm4"
"113",13255,1.16461622042415,2021,113,"prcp","cmip6_gfdl-esm4"
"114",13255,0.605803053782608,2021,114,"prcp","cmip6_gfdl-esm4"
"115",13255,0.0446031069100367,2021,115,"prcp","cmip6_gfdl-esm4"
"116",13255,0,2021,116,"prcp","cmip6_gfdl-esm4"
"117",13255,0,2021,117,"prcp","cmip6_gfdl-esm4"
"118",13255,0,2021,118,"prcp","cmip6_gfdl-esm4"
"119",13255,0,2021,119,"prcp","cmip6_gfdl-esm4"
"120",13255,0,2021,120,"prcp","cmip6_gfdl-esm4"
"121",13255,0,2021,121,"prcp","cmip6_gfdl-esm4"
"122",13255,0.0725722626895292,2021,122,"prcp","cmip6_gfdl-esm4"
"123",13255,1.52755523052661,2021,123,"prcp","cmip6_gfdl-esm4"
"124",13255,2.94088420608164,2021,124,"prcp","cmip6_gfdl-esm4"
"125",13255,0,2021,125,"prcp","cmip6_gfdl-esm4"
"126",13255,0,2021,126,"prcp","cmip6_gfdl-esm4"
"127",13255,0,2021,127,"prcp","cmip6_gfdl-esm4"
"128",13255,0,2021,128,"prcp","cmip6_gfdl-esm4"
"129",13255,0.312595628578839,2021,129,"prcp","cmip6_gfdl-esm4"
"130",13255,0,2021,130,"prcp","cmip6_gfdl-esm4"
"131",13255,0,2021,131,"prcp","cmip6_gfdl-esm4"
"132",13255,0.130943746302378,2021,132,"prcp","cmip6_gfdl-esm4"
"133",13255,0,2021,133,"prcp","cmip6_gfdl-esm4"
"134",13255,0.748108333766692,2021,134,"prcp","cmip6_gfdl-esm4"
"135",13255,0,2021,135,"prcp","cmip6_gfdl-esm4"
"136",13255,0,2021,136,"prcp","cmip6_gfdl-esm4"
"137",13255,0,2021,137,"prcp","cmip6_gfdl-esm4"
"138",13255,0,2021,138,"prcp","cmip6_gfdl-esm4"
"139",13255,0,2021,139,"prcp","cmip6_gfdl-esm4"
"140",13255,0,2021,140,"prcp","cmip6_gfdl-esm4"
"141",13255,0.306400725465804,2021,141,"prcp","cmip6_gfdl-esm4"
"142",13255,0,2021,142,"prcp","cmip6_gfdl-esm4"
"143",13255,0.544666499479272,2021,143,"prcp","cmip6_gfdl-esm4"
"144",13255,0,2021,144,"prcp","cmip6_gfdl-esm4"
"145",13255,0.0108064108633288,2021,145,"prcp","cmip6_gfdl-esm4"
"146",13255,0,2021,146,"prcp","cmip6_gfdl-esm4"
"147",13255,0,2021,147,"prcp","cmip6_gfdl-esm4"
"148",13255,0,2021,148,"prcp","cmip6_gfdl-esm4"
"149",13255,0,2021,149,"prcp","cmip6_gfdl-esm4"
"150",13255,0,2021,150,"prcp","cmip6_gfdl-esm4"
"151",13255,0,2021,151,"prcp","cmip6_gfdl-esm4"
"152",13255,0.549327405626208,2021,152,"prcp","cmip6_gfdl-esm4"
"153",13255,1.01099120654485,2021,153,"prcp","cmip6_gfdl-esm4"
"154",13255,1.08919265425623,2021,154,"prcp","cmip6_gfdl-esm4"
"155",13255,0.580836764569412,2021,155,"prcp","cmip6_gfdl-esm4"
"156",13255,0.550310270447675,2021,156,"prcp","cmip6_gfdl-esm4"
"157",13255,0,2021,157,"prcp","cmip6_gfdl-esm4"
"158",13255,0,2021,158,"prcp","cmip6_gfdl-esm4"
"159",13255,0,2021,159,"prcp","cmip6_gfdl-esm4"
"160",13255,0,2021,160,"prcp","cmip6_gfdl-esm4"
"161",13255,0,2021,161,"prcp","cmip6_gfdl-esm4"
"162",13255,0,2021,162,"prcp","cmip6_gfdl-esm4"
"163",13255,0,2021,163,"prcp","cmip6_gfdl-esm4"
"164",13255,0.521957190642097,2021,164,"prcp","cmip6_gfdl-esm4"
"165",13255,0,2021,165,"prcp","cmip6_gfdl-esm4"
"166",13255,0,2021,166,"prcp","cmip6_gfdl-esm4"
"167",13255,0,2021,167,"prcp","cmip6_gfdl-esm4"
"168",13255,0,2021,168,"prcp","cmip6_gfdl-esm4"
"169",13255,0,2021,169,"prcp","cmip6_gfdl-esm4"
"170",13255,0,2021,170,"prcp","cmip6_gfdl-esm4"
"171",13255,0,2021,171,"prcp","cmip6_gfdl-esm4"
"172",13255,0,2021,172,"prcp","cmip6_gfdl-esm4"
"173",13255,0,2021,173,"prcp","cmip6_gfdl-esm4"
"174",13255,0,2021,174,"prcp","cmip6_gfdl-esm4"
"175",13255,0,2021,175,"prcp","cmip6_gfdl-esm4"
"176",13255,0,2021,176,"prcp","cmip6_gfdl-esm4"
"177",13255,0.188896564759517,2021,177,"prcp","cmip6_gfdl-esm4"
"178",13255,0.968477120659231,2021,178,"prcp","cmip6_gfdl-esm4"
"179",13255,0.926288720234823,2021,179,"prcp","cmip6_gfdl-esm4"
"180",13255,0,2021,180,"prcp","cmip6_gfdl-esm4"
"181",13255,0,2021,181,"prcp","cmip6_gfdl-esm4"
"182",13255,0,2021,182,"prcp","cmip6_gfdl-esm4"
"183",13255,0,2021,183,"prcp","cmip6_gfdl-esm4"
"184",13255,0,2021,184,"prcp","cmip6_gfdl-esm4"
"185",13255,0.0100803793378986,2021,185,"prcp","cmip6_gfdl-esm4"
"186",13255,0,2021,186,"prcp","cmip6_gfdl-esm4"
"187",13255,0,2021,187,"prcp","cmip6_gfdl-esm4"
"188",13255,0,2021,188,"prcp","cmip6_gfdl-esm4"
"189",13255,0,2021,189,"prcp","cmip6_gfdl-esm4"
"190",13255,0.0202966984796269,2021,190,"prcp","cmip6_gfdl-esm4"
"191",13255,0.0148090495735204,2021,191,"prcp","cmip6_gfdl-esm4"
"192",13255,0.283659110186397,2021,192,"prcp","cmip6_gfdl-esm4"
"193",13255,0,2021,193,"prcp","cmip6_gfdl-esm4"
"194",13255,0.675869869930735,2021,194,"prcp","cmip6_gfdl-esm4"
"195",13255,0.932045655723676,2021,195,"prcp","cmip6_gfdl-esm4"
"196",13255,0,2021,196,"prcp","cmip6_gfdl-esm4"
"197",13255,0,2021,197,"prcp","cmip6_gfdl-esm4"
"198",13255,0.0109786313318861,2021,198,"prcp","cmip6_gfdl-esm4"
"199",13255,0,2021,199,"prcp","cmip6_gfdl-esm4"
"200",13255,0,2021,200,"prcp","cmip6_gfdl-esm4"
"201",13255,0,2021,201,"prcp","cmip6_gfdl-esm4"
"202",13255,0,2021,202,"prcp","cmip6_gfdl-esm4"
"203",13255,0.0358046610343201,2021,203,"prcp","cmip6_gfdl-esm4"
"204",13255,0,2021,204,"prcp","cmip6_gfdl-esm4"
"205",13255,0,2021,205,"prcp","cmip6_gfdl-esm4"
"206",13255,0.0190628955470478,2021,206,"prcp","cmip6_gfdl-esm4"
"207",13255,0,2021,207,"prcp","cmip6_gfdl-esm4"
"208",13255,0,2021,208,"prcp","cmip6_gfdl-esm4"
"209",13255,0,2021,209,"prcp","cmip6_gfdl-esm4"
"210",13255,0.0233812068338988,2021,210,"prcp","cmip6_gfdl-esm4"
"211",13255,0,2021,211,"prcp","cmip6_gfdl-esm4"
"212",13255,0.0103038854005562,2021,212,"prcp","cmip6_gfdl-esm4"
"213",13255,0,2021,213,"prcp","cmip6_gfdl-esm4"
"214",13255,0,2021,214,"prcp","cmip6_gfdl-esm4"
"215",13255,0,2021,215,"prcp","cmip6_gfdl-esm4"
"216",13255,0,2021,216,"prcp","cmip6_gfdl-esm4"
"217",13255,0,2021,217,"prcp","cmip6_gfdl-esm4"
"218",13255,0,2021,218,"prcp","cmip6_gfdl-esm4"
"219",13255,0,2021,219,"prcp","cmip6_gfdl-esm4"
"220",13255,0.016789120832161,2021,220,"prcp","cmip6_gfdl-esm4"
"221",13255,0,2021,221,"prcp","cmip6_gfdl-esm4"
"222",13255,0,2021,222,"prcp","cmip6_gfdl-esm4"
"223",13255,0,2021,223,"prcp","cmip6_gfdl-esm4"
"224",13255,0,2021,224,"prcp","cmip6_gfdl-esm4"
"225",13255,0,2021,225,"prcp","cmip6_gfdl-esm4"
"226",13255,0.458683877603553,2021,226,"prcp","cmip6_gfdl-esm4"
"227",13255,0,2021,227,"prcp","cmip6_gfdl-esm4"
"228",13255,0,2021,228,"prcp","cmip6_gfdl-esm4"
"229",13255,0.664207184419094,2021,229,"prcp","cmip6_gfdl-esm4"
"230",13255,0.489798557317674,2021,230,"prcp","cmip6_gfdl-esm4"
"231",13255,0.775363316157912,2021,231,"prcp","cmip6_gfdl-esm4"
"232",13255,0.000131125564724098,2021,232,"prcp","cmip6_gfdl-esm4"
"233",13255,0,2021,233,"prcp","cmip6_gfdl-esm4"
"234",13255,0,2021,234,"prcp","cmip6_gfdl-esm4"
"235",13255,0,2021,235,"prcp","cmip6_gfdl-esm4"
"236",13255,1.15724276638217,2021,236,"prcp","cmip6_gfdl-esm4"
"237",13255,0,2021,237,"prcp","cmip6_gfdl-esm4"
"238",13255,0,2021,238,"prcp","cmip6_gfdl-esm4"
"239",13255,0,2021,239,"prcp","cmip6_gfdl-esm4"
"240",13255,0,2021,240,"prcp","cmip6_gfdl-esm4"
"241",13255,0,2021,241,"prcp","cmip6_gfdl-esm4"
"242",13255,0,2021,242,"prcp","cmip6_gfdl-esm4"
"243",13255,0,2021,243,"prcp","cmip6_gfdl-esm4"
"244",13255,0,2021,244,"prcp","cmip6_gfdl-esm4"
"245",13255,0,2021,245,"prcp","cmip6_gfdl-esm4"
"246",13255,0,2021,246,"prcp","cmip6_gfdl-esm4"
"247",13255,0,2021,247,"prcp","cmip6_gfdl-esm4"
"248",13255,0,2021,248,"prcp","cmip6_gfdl-esm4"
"249",13255,0.302791950593663,2021,249,"prcp","cmip6_gfdl-esm4"
"250",13255,0,2021,250,"prcp","cmip6_gfdl-esm4"
"251",13255,0,2021,251,"prcp","cmip6_gfdl-esm4"
"252",13255,0,2021,252,"prcp","cmip6_gfdl-esm4"
"253",13255,0,2021,253,"prcp","cmip6_gfdl-esm4"
"254",13255,0.28714397242329,2021,254,"prcp","cmip6_gfdl-esm4"
"255",13255,0.111170816093915,2021,255,"prcp","cmip6_gfdl-esm4"
"256",13255,0.000678161957304823,2021,256,"prcp","cmip6_gfdl-esm4"
"257",13255,0.041955107540356,2021,257,"prcp","cmip6_gfdl-esm4"
"258",13255,3.59381159131301e-05,2021,258,"prcp","cmip6_gfdl-esm4"
"259",13255,0,2021,259,"prcp","cmip6_gfdl-esm4"
"260",13255,1.17512133323265,2021,260,"prcp","cmip6_gfdl-esm4"
"261",13255,0,2021,261,"prcp","cmip6_gfdl-esm4"
"262",13255,0,2021,262,"prcp","cmip6_gfdl-esm4"
"263",13255,0,2021,263,"prcp","cmip6_gfdl-esm4"
"264",13255,0,2021,264,"prcp","cmip6_gfdl-esm4"
"265",13255,0,2021,265,"prcp","cmip6_gfdl-esm4"
"266",13255,0,2021,266,"prcp","cmip6_gfdl-esm4"
"267",13255,0,2021,267,"prcp","cmip6_gfdl-esm4"
"268",13255,0,2021,268,"prcp","cmip6_gfdl-esm4"
"269",13255,0,2021,269,"prcp","cmip6_gfdl-esm4"
"270",13255,0,2021,270,"prcp","cmip6_gfdl-esm4"
"271",13255,0,2021,271,"prcp","cmip6_gfdl-esm4"
"272",13255,0,2021,272,"prcp","cmip6_gfdl-esm4"
"273",13255,0,2021,273,"prcp","cmip6_gfdl-esm4"
"274",13255,0,2021,274,"prcp","cmip6_gfdl-esm4"
"275",13255,0,2021,275,"prcp","cmip6_gfdl-esm4"
"276",13255,0,2021,276,"prcp","cmip6_gfdl-esm4"
"277",13255,0,2021,277,"prcp","cmip6_gfdl-esm4"
"278",13255,0,2021,278,"prcp","cmip6_gfdl-esm4"
"279",13255,0,2021,279,"prcp","cmip6_gfdl-esm4"
"280",13255,0,2021,280,"prcp","cmip6_gfdl-esm4"
"281",13255,0,2021,281,"prcp","cmip6_gfdl-esm4"
"282",13255,0,2021,282,"prcp","cmip6_gfdl-esm4"
"283",13255,0,2021,283,"prcp","cmip6_gfdl-esm4"
"284",13255,0,2021,284,"prcp","cmip6_gfdl-esm4"
"285",13255,0,2021,285,"prcp","cmip6_gfdl-esm4"
"286",13255,0.141132530303317,2021,286,"prcp","cmip6_gfdl-esm4"
"287",13255,1.31049741149413,2021,287,"prcp","cmip6_gfdl-esm4"
"288",13255,1.86176844283301,2021,288,"prcp","cmip6_gfdl-esm4"
"289",13255,0,2021,289,"prcp","cmip6_gfdl-esm4"
"290",13255,0,2021,290,"prcp","cmip6_gfdl-esm4"
"291",13255,0.0445568729916783,2021,291,"prcp","cmip6_gfdl-esm4"
"292",13255,0.873596393180728,2021,292,"prcp","cmip6_gfdl-esm4"
"293",13255,0,2021,293,"prcp","cmip6_gfdl-esm4"
"294",13255,0,2021,294,"prcp","cmip6_gfdl-esm4"
"295",13255,0,2021,295,"prcp","cmip6_gfdl-esm4"
"296",13255,0,2021,296,"prcp","cmip6_gfdl-esm4"
"297",13255,0,2021,297,"prcp","cmip6_gfdl-esm4"
"298",13255,0,2021,298,"prcp","cmip6_gfdl-esm4"
"299",13255,0,2021,299,"prcp","cmip6_gfdl-esm4"
"300",13255,0,2021,300,"prcp","cmip6_gfdl-esm4"
"301",13255,0,2021,301,"prcp","cmip6_gfdl-esm4"
"302",13255,0,2021,302,"prcp","cmip6_gfdl-esm4"
"303",13255,0.264571116563179,2021,303,"prcp","cmip6_gfdl-esm4"
"304",13255,0,2021,304,"prcp","cmip6_gfdl-esm4"
"305",13255,0,2021,305,"prcp","cmip6_gfdl-esm4"
"306",13255,0.336833423793548,2021,306,"prcp","cmip6_gfdl-esm4"
"307",13255,0,2021,307,"prcp","cmip6_gfdl-esm4"
"308",13255,0.237736521324991,2021,308,"prcp","cmip6_gfdl-esm4"
"309",13255,2.08260678456451,2021,309,"prcp","cmip6_gfdl-esm4"
"310",13255,0.29986397275549,2021,310,"prcp","cmip6_gfdl-esm4"
"311",13255,0,2021,311,"prcp","cmip6_gfdl-esm4"
"312",13255,0,2021,312,"prcp","cmip6_gfdl-esm4"
"313",13255,0,2021,313,"prcp","cmip6_gfdl-esm4"
"314",13255,0.103099327070588,2021,314,"prcp","cmip6_gfdl-esm4"
"315",13255,0,2021,315,"prcp","cmip6_gfdl-esm4"
"316",13255,0,2021,316,"prcp","cmip6_gfdl-esm4"
"317",13255,0,2021,317,"prcp","cmip6_gfdl-esm4"
"318",13255,0,2021,318,"prcp","cmip6_gfdl-esm4"
"319",13255,0,2021,319,"prcp","cmip6_gfdl-esm4"
"320",13255,0,2021,320,"prcp","cmip6_gfdl-esm4"
"321",13255,0,2021,321,"prcp","cmip6_gfdl-esm4"
"322",13255,0,2021,322,"prcp","cmip6_gfdl-esm4"
"323",13255,0,2021,323,"prcp","cmip6_gfdl-esm4"
"324",13255,0,2021,324,"prcp","cmip6_gfdl-esm4"
"325",13255,0,2021,325,"prcp","cmip6_gfdl-esm4"
"326",13255,0,2021,326,"prcp","cmip6_gfdl-esm4"
"327",13255,0.53761843565837,2021,327,"prcp","cmip6_gfdl-esm4"
"328",13255,0.161000461140031,2021,328,"prcp","cmip6_gfdl-esm4"
"329",13255,0,2021,329,"prcp","cmip6_gfdl-esm4"
"330",13255,0,2021,330,"prcp","cmip6_gfdl-esm4"
"331",13255,0,2021,331,"prcp","cmip6_gfdl-esm4"
"332",13255,0,2021,332,"prcp","cmip6_gfdl-esm4"
"333",13255,0,2021,333,"prcp","cmip6_gfdl-esm4"
"334",13255,0,2021,334,"prcp","cmip6_gfdl-esm4"
"335",13255,0,2021,335,"prcp","cmip6_gfdl-esm4"
"336",13255,0,2021,336,"prcp","cmip6_gfdl-esm4"
"337",13255,0,2021,337,"prcp","cmip6_gfdl-esm4"
"338",13255,0,2021,338,"prcp","cmip6_gfdl-esm4"
"339",13255,0.305005000723011,2021,339,"prcp","cmip6_gfdl-esm4"
"340",13255,0.0522169013533031,2021,340,"prcp","cmip6_gfdl-esm4"
"341",13255,0.381108546419366,2021,341,"prcp","cmip6_gfdl-esm4"
"342",13255,0.26844352315604,2021,342,"prcp","cmip6_gfdl-esm4"
"343",13255,0,2021,343,"prcp","cmip6_gfdl-esm4"
"344",13255,0,2021,344,"prcp","cmip6_gfdl-esm4"
"345",13255,0.0129060225021312,2021,345,"prcp","cmip6_gfdl-esm4"
"346",13255,0,2021,346,"prcp","cmip6_gfdl-esm4"
"347",13255,0,2021,347,"prcp","cmip6_gfdl-esm4"
"348",13255,0,2021,348,"prcp","cmip6_gfdl-esm4"
"349",13255,0,2021,349,"prcp","cmip6_gfdl-esm4"
"350",13255,0,2021,350,"prcp","cmip6_gfdl-esm4"
"351",13255,0,2021,351,"prcp","cmip6_gfdl-esm4"
"352",13255,0,2021,352,"prcp","cmip6_gfdl-esm4"
"353",13255,0,2021,353,"prcp","cmip6_gfdl-esm4"
"354",13255,0.156173982363963,2021,354,"prcp","cmip6_gfdl-esm4"
"355",13255,2.6669574182785,2021,355,"prcp","cmip6_gfdl-esm4"
"356",13255,0.286999831374749,2021,356,"prcp","cmip6_gfdl-esm4"
"357",13255,0.534615304277565,2021,357,"prcp","cmip6_gfdl-esm4"
"358",13255,0,2021,358,"prcp","cmip6_gfdl-esm4"
"359",13255,0.0986957281306096,2021,359,"prcp","cmip6_gfdl-esm4"
"360",13255,0.983041330302272,2021,360,"prcp","cmip6_gfdl-esm4"
"361",13255,0,2021,361,"prcp","cmip6_gfdl-esm4"
"362",13255,0,2021,362,"prcp","cmip6_gfdl-esm4"
"363",13255,0,2021,363,"prcp","cmip6_gfdl-esm4"
"364",13255,0,2021,364,"prcp","cmip6_gfdl-esm4"
"365",13255,0.0253031080269802,2021,365,"prcp","cmip6_gfdl-esm4"
"366",13255,0,2022,1,"prcp","cmip6_gfdl-esm4"
"367",13255,0.458070520702967,2022,2,"prcp","cmip6_gfdl-esm4"
"368",13255,0,2022,3,"prcp","cmip6_gfdl-esm4"
"369",13255,0,2022,4,"prcp","cmip6_gfdl-esm4"
"370",13255,0,2022,5,"prcp","cmip6_gfdl-esm4"
"371",13255,0.0141932009900503,2022,6,"prcp","cmip6_gfdl-esm4"
"372",13255,0.0743307836121854,2022,7,"prcp","cmip6_gfdl-esm4"
"373",13255,0,2022,8,"prcp","cmip6_gfdl-esm4"
"374",13255,0,2022,9,"prcp","cmip6_gfdl-esm4"
"375",13255,0,2022,10,"prcp","cmip6_gfdl-esm4"
"376",13255,0,2022,11,"prcp","cmip6_gfdl-esm4"
"377",13255,0,2022,12,"prcp","cmip6_gfdl-esm4"
"378",13255,0,2022,13,"prcp","cmip6_gfdl-esm4"
"379",13255,0,2022,14,"prcp","cmip6_gfdl-esm4"
"380",13255,0,2022,15,"prcp","cmip6_gfdl-esm4"
"381",13255,0,2022,16,"prcp","cmip6_gfdl-esm4"
"382",13255,0.0155912578732848,2022,17,"prcp","cmip6_gfdl-esm4"
"383",13255,0.166215428147566,2022,18,"prcp","cmip6_gfdl-esm4"
"384",13255,0.534948602028858,2022,19,"prcp","cmip6_gfdl-esm4"
"385",13255,0.286362303834017,2022,20,"prcp","cmip6_gfdl-esm4"
"386",13255,0.426502549868613,2022,21,"prcp","cmip6_gfdl-esm4"
"387",13255,0.472078232507761,2022,22,"prcp","cmip6_gfdl-esm4"
"388",13255,0,2022,23,"prcp","cmip6_gfdl-esm4"
"389",13255,0,2022,24,"prcp","cmip6_gfdl-esm4"
"390",13255,0,2022,25,"prcp","cmip6_gfdl-esm4"
"391",13255,0,2022,26,"prcp","cmip6_gfdl-esm4"
"392",13255,2.19190118841624,2022,27,"prcp","cmip6_gfdl-esm4"
"393",13255,0.656552429908908,2022,28,"prcp","cmip6_gfdl-esm4"
"394",13255,0,2022,29,"prcp","cmip6_gfdl-esm4"
"395",13255,0,2022,30,"prcp","cmip6_gfdl-esm4"
"396",13255,0,2022,31,"prcp","cmip6_gfdl-esm4"
"397",13255,0,2022,32,"prcp","cmip6_gfdl-esm4"
