"","GEOID","value","year","doy","variable","model"
"103",12085,25.9098808211842,2021,103,"tmax","cmip6_gfdl-esm4"
"104",12085,27.6905602060515,2021,104,"tmax","cmip6_gfdl-esm4"
"105",12085,29.0165377967659,2021,105,"tmax","cmip6_gfdl-esm4"
"106",12085,28.6167323934621,2021,106,"tmax","cmip6_gfdl-esm4"
"107",12085,29.0050500036656,2021,107,"tmax","cmip6_gfdl-esm4"
"108",12085,29.497827231747,2021,108,"tmax","cmip6_gfdl-esm4"
"109",12085,27.8967847506205,2021,109,"tmax","cmip6_gfdl-esm4"
"110",12085,30.4480917261935,2021,110,"tmax","cmip6_gfdl-esm4"
"111",12085,30.5588085053981,2021,111,"tmax","cmip6_gfdl-esm4"
"112",12085,30.8066757629658,2021,112,"tmax","cmip6_gfdl-esm4"
"113",12085,32.0275048486118,2021,113,"tmax","cmip6_gfdl-esm4"
"114",12085,31.0327357434678,2021,114,"tmax","cmip6_gfdl-esm4"
"115",12085,29.8300246951224,2021,115,"tmax","cmip6_gfdl-esm4"
"116",12085,29.7380357183259,2021,116,"tmax","cmip6_gfdl-esm4"
"117",12085,29.5996168136597,2021,117,"tmax","cmip6_gfdl-esm4"
"118",12085,27.3676638603211,2021,118,"tmax","cmip6_gfdl-esm4"
"119",12085,28.1817427361149,2021,119,"tmax","cmip6_gfdl-esm4"
"120",12085,26.8640452648031,2021,120,"tmax","cmip6_gfdl-esm4"
"121",12085,29.1011126737485,2021,121,"tmax","cmip6_gfdl-esm4"
"122",12085,31.5460751840438,2021,122,"tmax","cmip6_gfdl-esm4"
"123",12085,32.8936547553402,2021,123,"tmax","cmip6_gfdl-esm4"
"124",12085,34.1132933605676,2021,124,"tmax","cmip6_gfdl-esm4"
"125",12085,31.6305609966147,2021,125,"tmax","cmip6_gfdl-esm4"
"126",12085,28.1079185595458,2021,126,"tmax","cmip6_gfdl-esm4"
"127",12085,28.582158576483,2021,127,"tmax","cmip6_gfdl-esm4"
"128",12085,30.2342050201591,2021,128,"tmax","cmip6_gfdl-esm4"
"129",12085,30.8282982530265,2021,129,"tmax","cmip6_gfdl-esm4"
"130",12085,31.5802767194551,2021,130,"tmax","cmip6_gfdl-esm4"
"131",12085,31.5108764264775,2021,131,"tmax","cmip6_gfdl-esm4"
"132",12085,30.6154413453464,2021,132,"tmax","cmip6_gfdl-esm4"
"133",12085,32.5087025434121,2021,133,"tmax","cmip6_gfdl-esm4"
"134",12085,32.1613941313207,2021,134,"tmax","cmip6_gfdl-esm4"
"135",12085,29.2724055936967,2021,135,"tmax","cmip6_gfdl-esm4"
"136",12085,27.8602947892814,2021,136,"tmax","cmip6_gfdl-esm4"
"137",12085,29.7656697547299,2021,137,"tmax","cmip6_gfdl-esm4"
"138",12085,28.9248805287241,2021,138,"tmax","cmip6_gfdl-esm4"
"139",12085,28.7384157049245,2021,139,"tmax","cmip6_gfdl-esm4"
"140",12085,29.4237483857692,2021,140,"tmax","cmip6_gfdl-esm4"
"141",12085,27.8046024607516,2021,141,"tmax","cmip6_gfdl-esm4"
"142",12085,29.4772589277947,2021,142,"tmax","cmip6_gfdl-esm4"
"143",12085,29.1679097340025,2021,143,"tmax","cmip6_gfdl-esm4"
"144",12085,31.3842577638297,2021,144,"tmax","cmip6_gfdl-esm4"
"145",12085,31.6993473699723,2021,145,"tmax","cmip6_gfdl-esm4"
"146",12085,32.8644924755754,2021,146,"tmax","cmip6_gfdl-esm4"
"147",12085,31.652571958783,2021,147,"tmax","cmip6_gfdl-esm4"
"148",12085,30.3033687997138,2021,148,"tmax","cmip6_gfdl-esm4"
"149",12085,30.8327363332113,2021,149,"tmax","cmip6_gfdl-esm4"
"150",12085,32.4385520277352,2021,150,"tmax","cmip6_gfdl-esm4"
"151",12085,32.7400950245474,2021,151,"tmax","cmip6_gfdl-esm4"
"152",12085,31.8919858209018,2021,152,"tmax","cmip6_gfdl-esm4"
"153",12085,31.4334156716007,2021,153,"tmax","cmip6_gfdl-esm4"
"154",12085,31.6306332105878,2021,154,"tmax","cmip6_gfdl-esm4"
"155",12085,31.7322906066631,2021,155,"tmax","cmip6_gfdl-esm4"
"156",12085,32.1102039260426,2021,156,"tmax","cmip6_gfdl-esm4"
"157",12085,34.0494256162095,2021,157,"tmax","cmip6_gfdl-esm4"
"158",12085,33.2597368503439,2021,158,"tmax","cmip6_gfdl-esm4"
"159",12085,32.7950857798259,2021,159,"tmax","cmip6_gfdl-esm4"
"160",12085,31.1391522846003,2021,160,"tmax","cmip6_gfdl-esm4"
"161",12085,30.5993476330549,2021,161,"tmax","cmip6_gfdl-esm4"
"162",12085,31.249937625315,2021,162,"tmax","cmip6_gfdl-esm4"
"163",12085,31.752714191086,2021,163,"tmax","cmip6_gfdl-esm4"
"164",12085,31.1653221119409,2021,164,"tmax","cmip6_gfdl-esm4"
"165",12085,32.8651382139359,2021,165,"tmax","cmip6_gfdl-esm4"
"166",12085,33.7638926845858,2021,166,"tmax","cmip6_gfdl-esm4"
"167",12085,33.5634178008156,2021,167,"tmax","cmip6_gfdl-esm4"
"168",12085,33.3005532867607,2021,168,"tmax","cmip6_gfdl-esm4"
"169",12085,33.9864733706946,2021,169,"tmax","cmip6_gfdl-esm4"
"170",12085,34.3091120884336,2021,170,"tmax","cmip6_gfdl-esm4"
"171",12085,34.7299665801827,2021,171,"tmax","cmip6_gfdl-esm4"
"172",12085,33.9092235894039,2021,172,"tmax","cmip6_gfdl-esm4"
"173",12085,33.5844833154788,2021,173,"tmax","cmip6_gfdl-esm4"
"174",12085,33.0335317984395,2021,174,"tmax","cmip6_gfdl-esm4"
"175",12085,33.4050696296253,2021,175,"tmax","cmip6_gfdl-esm4"
"176",12085,32.585792653314,2021,176,"tmax","cmip6_gfdl-esm4"
"177",12085,32.4941071280118,2021,177,"tmax","cmip6_gfdl-esm4"
"178",12085,32.4413860923942,2021,178,"tmax","cmip6_gfdl-esm4"
"179",12085,32.8379506297495,2021,179,"tmax","cmip6_gfdl-esm4"
"180",12085,33.3217431210923,2021,180,"tmax","cmip6_gfdl-esm4"
"181",12085,33.8204990891204,2021,181,"tmax","cmip6_gfdl-esm4"
"182",12085,34.5625796745563,2021,182,"tmax","cmip6_gfdl-esm4"
"183",12085,33.166485168194,2021,183,"tmax","cmip6_gfdl-esm4"
"184",12085,33.5986857754061,2021,184,"tmax","cmip6_gfdl-esm4"
"185",12085,34.0825061118466,2021,185,"tmax","cmip6_gfdl-esm4"
"186",12085,34.0607390546251,2021,186,"tmax","cmip6_gfdl-esm4"
"187",12085,35.1026681702713,2021,187,"tmax","cmip6_gfdl-esm4"
"188",12085,34.5241823174488,2021,188,"tmax","cmip6_gfdl-esm4"
"189",12085,34.7853639536891,2021,189,"tmax","cmip6_gfdl-esm4"
"190",12085,35.0955080295431,2021,190,"tmax","cmip6_gfdl-esm4"
"191",12085,35.0840796152751,2021,191,"tmax","cmip6_gfdl-esm4"
"192",12085,35.312280258091,2021,192,"tmax","cmip6_gfdl-esm4"
"193",12085,35.504637547197,2021,193,"tmax","cmip6_gfdl-esm4"
"194",12085,35.5454954826969,2021,194,"tmax","cmip6_gfdl-esm4"
"195",12085,34.9899572635519,2021,195,"tmax","cmip6_gfdl-esm4"
"196",12085,34.6058986641895,2021,196,"tmax","cmip6_gfdl-esm4"
"197",12085,35.3136950240738,2021,197,"tmax","cmip6_gfdl-esm4"
"198",12085,34.9740674599834,2021,198,"tmax","cmip6_gfdl-esm4"
"199",12085,36.1065544588813,2021,199,"tmax","cmip6_gfdl-esm4"
"200",12085,34.484926546031,2021,200,"tmax","cmip6_gfdl-esm4"
"201",12085,33.8580820171312,2021,201,"tmax","cmip6_gfdl-esm4"
"202",12085,33.1250095016655,2021,202,"tmax","cmip6_gfdl-esm4"
"203",12085,32.0819400622927,2021,203,"tmax","cmip6_gfdl-esm4"
"204",12085,33.2559800772831,2021,204,"tmax","cmip6_gfdl-esm4"
"205",12085,33.2586006186474,2021,205,"tmax","cmip6_gfdl-esm4"
"206",12085,32.53071968254,2021,206,"tmax","cmip6_gfdl-esm4"
"207",12085,32.9805734853635,2021,207,"tmax","cmip6_gfdl-esm4"
"208",12085,32.9289095494939,2021,208,"tmax","cmip6_gfdl-esm4"
"209",12085,32.9723268925459,2021,209,"tmax","cmip6_gfdl-esm4"
"210",12085,33.1719879632709,2021,210,"tmax","cmip6_gfdl-esm4"
"211",12085,34.7577481609651,2021,211,"tmax","cmip6_gfdl-esm4"
"212",12085,35.2610868190897,2021,212,"tmax","cmip6_gfdl-esm4"
"213",12085,36.3672879361558,2021,213,"tmax","cmip6_gfdl-esm4"
"214",12085,36.4043648401896,2021,214,"tmax","cmip6_gfdl-esm4"
"215",12085,36.4246829175401,2021,215,"tmax","cmip6_gfdl-esm4"
"216",12085,36.1035362550582,2021,216,"tmax","cmip6_gfdl-esm4"
"217",12085,37.0985738030795,2021,217,"tmax","cmip6_gfdl-esm4"
"218",12085,35.7187134161763,2021,218,"tmax","cmip6_gfdl-esm4"
"219",12085,34.0164267375551,2021,219,"tmax","cmip6_gfdl-esm4"
"220",12085,34.9039781833517,2021,220,"tmax","cmip6_gfdl-esm4"
"221",12085,33.7188174083315,2021,221,"tmax","cmip6_gfdl-esm4"
"222",12085,34.4951749428935,2021,222,"tmax","cmip6_gfdl-esm4"
"223",12085,34.5107393242847,2021,223,"tmax","cmip6_gfdl-esm4"
"224",12085,34.6428792646562,2021,224,"tmax","cmip6_gfdl-esm4"
"225",12085,35.4935874697806,2021,225,"tmax","cmip6_gfdl-esm4"
"226",12085,34.5611732175981,2021,226,"tmax","cmip6_gfdl-esm4"
"227",12085,33.9272266541404,2021,227,"tmax","cmip6_gfdl-esm4"
"228",12085,34.7621872803261,2021,228,"tmax","cmip6_gfdl-esm4"
"229",12085,33.201081523676,2021,229,"tmax","cmip6_gfdl-esm4"
"230",12085,32.7173941886288,2021,230,"tmax","cmip6_gfdl-esm4"
"231",12085,33.0843741669052,2021,231,"tmax","cmip6_gfdl-esm4"
"232",12085,33.6251422772462,2021,232,"tmax","cmip6_gfdl-esm4"
"233",12085,33.6116625796789,2021,233,"tmax","cmip6_gfdl-esm4"
"234",12085,33.865643323701,2021,234,"tmax","cmip6_gfdl-esm4"
"235",12085,33.9949440725919,2021,235,"tmax","cmip6_gfdl-esm4"
"236",12085,34.3313398273512,2021,236,"tmax","cmip6_gfdl-esm4"
"237",12085,34.2430723102613,2021,237,"tmax","cmip6_gfdl-esm4"
"238",12085,33.2853853379173,2021,238,"tmax","cmip6_gfdl-esm4"
"239",12085,33.7106596541131,2021,239,"tmax","cmip6_gfdl-esm4"
"240",12085,33.6581362472183,2021,240,"tmax","cmip6_gfdl-esm4"
"241",12085,33.1765648041648,2021,241,"tmax","cmip6_gfdl-esm4"
"242",12085,33.3439825803384,2021,242,"tmax","cmip6_gfdl-esm4"
"243",12085,32.6010691171405,2021,243,"tmax","cmip6_gfdl-esm4"
"244",12085,32.6008198617519,2021,244,"tmax","cmip6_gfdl-esm4"
"245",12085,31.8594474288239,2021,245,"tmax","cmip6_gfdl-esm4"
"246",12085,32.6074769875099,2021,246,"tmax","cmip6_gfdl-esm4"
"247",12085,32.6014089452809,2021,247,"tmax","cmip6_gfdl-esm4"
"248",12085,32.7657942344402,2021,248,"tmax","cmip6_gfdl-esm4"
"249",12085,34.0292815964797,2021,249,"tmax","cmip6_gfdl-esm4"
"250",12085,34.4824327600413,2021,250,"tmax","cmip6_gfdl-esm4"
"251",12085,34.167254169508,2021,251,"tmax","cmip6_gfdl-esm4"
"252",12085,34.4931178958937,2021,252,"tmax","cmip6_gfdl-esm4"
"253",12085,35.2179250607545,2021,253,"tmax","cmip6_gfdl-esm4"
"254",12085,35.27084779849,2021,254,"tmax","cmip6_gfdl-esm4"
"255",12085,34.3404969138661,2021,255,"tmax","cmip6_gfdl-esm4"
"256",12085,35.8621074040731,2021,256,"tmax","cmip6_gfdl-esm4"
"257",12085,35.804277321388,2021,257,"tmax","cmip6_gfdl-esm4"
"258",12085,35.7078607975752,2021,258,"tmax","cmip6_gfdl-esm4"
"259",12085,34.2687777069793,2021,259,"tmax","cmip6_gfdl-esm4"
"260",12085,33.0994658174186,2021,260,"tmax","cmip6_gfdl-esm4"
"261",12085,32.3711824066338,2021,261,"tmax","cmip6_gfdl-esm4"
"262",12085,31.8511676766407,2021,262,"tmax","cmip6_gfdl-esm4"
"263",12085,29.7462205853956,2021,263,"tmax","cmip6_gfdl-esm4"
"264",12085,31.3199282810606,2021,264,"tmax","cmip6_gfdl-esm4"
"265",12085,29.6780144055684,2021,265,"tmax","cmip6_gfdl-esm4"
"266",12085,29.8096637594289,2021,266,"tmax","cmip6_gfdl-esm4"
"267",12085,31.8781777458629,2021,267,"tmax","cmip6_gfdl-esm4"
"268",12085,31.4060243453103,2021,268,"tmax","cmip6_gfdl-esm4"
"269",12085,30.7776072173283,2021,269,"tmax","cmip6_gfdl-esm4"
"270",12085,30.0276187677493,2021,270,"tmax","cmip6_gfdl-esm4"
"271",12085,30.1309143373336,2021,271,"tmax","cmip6_gfdl-esm4"
"272",12085,29.5481274824033,2021,272,"tmax","cmip6_gfdl-esm4"
"273",12085,29.2430046377511,2021,273,"tmax","cmip6_gfdl-esm4"
"274",12085,29.8275215554511,2021,274,"tmax","cmip6_gfdl-esm4"
"275",12085,29.6358578046163,2021,275,"tmax","cmip6_gfdl-esm4"
"276",12085,30.0755764193919,2021,276,"tmax","cmip6_gfdl-esm4"
"277",12085,30.4949316748257,2021,277,"tmax","cmip6_gfdl-esm4"
"278",12085,31.5804183806496,2021,278,"tmax","cmip6_gfdl-esm4"
"279",12085,32.6955361749934,2021,279,"tmax","cmip6_gfdl-esm4"
"280",12085,32.4687258555971,2021,280,"tmax","cmip6_gfdl-esm4"
"281",12085,32.9152860181085,2021,281,"tmax","cmip6_gfdl-esm4"
"282",12085,33.6579331672055,2021,282,"tmax","cmip6_gfdl-esm4"
"283",12085,31.1517210686344,2021,283,"tmax","cmip6_gfdl-esm4"
"284",12085,31.6709973346228,2021,284,"tmax","cmip6_gfdl-esm4"
"285",12085,32.3663723320797,2021,285,"tmax","cmip6_gfdl-esm4"
"286",12085,33.0505823639618,2021,286,"tmax","cmip6_gfdl-esm4"
"287",12085,30.0976338309803,2021,287,"tmax","cmip6_gfdl-esm4"
"288",12085,32.2736590933526,2021,288,"tmax","cmip6_gfdl-esm4"
"289",12085,30.0873197489771,2021,289,"tmax","cmip6_gfdl-esm4"
"290",12085,31.1638328354934,2021,290,"tmax","cmip6_gfdl-esm4"
"291",12085,31.7140583619304,2021,291,"tmax","cmip6_gfdl-esm4"
"292",12085,31.4615721001022,2021,292,"tmax","cmip6_gfdl-esm4"
"293",12085,31.107918258097,2021,293,"tmax","cmip6_gfdl-esm4"
"294",12085,30.3884608575667,2021,294,"tmax","cmip6_gfdl-esm4"
"295",12085,30.1683945337931,2021,295,"tmax","cmip6_gfdl-esm4"
"296",12085,29.6333860024639,2021,296,"tmax","cmip6_gfdl-esm4"
"297",12085,30.0996689171627,2021,297,"tmax","cmip6_gfdl-esm4"
"298",12085,29.8387890453996,2021,298,"tmax","cmip6_gfdl-esm4"
"299",12085,28.8991478043041,2021,299,"tmax","cmip6_gfdl-esm4"
"300",12085,27.801991515324,2021,300,"tmax","cmip6_gfdl-esm4"
"301",12085,29.1839726612486,2021,301,"tmax","cmip6_gfdl-esm4"
"302",12085,30.7188569704692,2021,302,"tmax","cmip6_gfdl-esm4"
"303",12085,30.717473231787,2021,303,"tmax","cmip6_gfdl-esm4"
"304",12085,30.9286194099777,2021,304,"tmax","cmip6_gfdl-esm4"
"305",12085,30.6360376105911,2021,305,"tmax","cmip6_gfdl-esm4"
"306",12085,29.3205563336953,2021,306,"tmax","cmip6_gfdl-esm4"
"307",12085,29.5139554012781,2021,307,"tmax","cmip6_gfdl-esm4"
"308",12085,31.4269183783696,2021,308,"tmax","cmip6_gfdl-esm4"
"309",12085,31.7492540973356,2021,309,"tmax","cmip6_gfdl-esm4"
"310",12085,31.1206499220311,2021,310,"tmax","cmip6_gfdl-esm4"
"311",12085,31.0522429378553,2021,311,"tmax","cmip6_gfdl-esm4"
"312",12085,30.0612652384002,2021,312,"tmax","cmip6_gfdl-esm4"
"313",12085,30.4959705900872,2021,313,"tmax","cmip6_gfdl-esm4"
"314",12085,28.5197544119824,2021,314,"tmax","cmip6_gfdl-esm4"
"315",12085,24.0770698766599,2021,315,"tmax","cmip6_gfdl-esm4"
"316",12085,27.5833133193268,2021,316,"tmax","cmip6_gfdl-esm4"
"317",12085,25.3733292524842,2021,317,"tmax","cmip6_gfdl-esm4"
"318",12085,22.3241331791056,2021,318,"tmax","cmip6_gfdl-esm4"
"319",12085,25.4129439507408,2021,319,"tmax","cmip6_gfdl-esm4"
"320",12085,28.0562618946207,2021,320,"tmax","cmip6_gfdl-esm4"
"321",12085,25.4164388141413,2021,321,"tmax","cmip6_gfdl-esm4"
"322",12085,26.0502638619522,2021,322,"tmax","cmip6_gfdl-esm4"
"323",12085,25.7025151110244,2021,323,"tmax","cmip6_gfdl-esm4"
"324",12085,27.3917423500412,2021,324,"tmax","cmip6_gfdl-esm4"
"325",12085,27.2212028810348,2021,325,"tmax","cmip6_gfdl-esm4"
"326",12085,27.8388776165316,2021,326,"tmax","cmip6_gfdl-esm4"
"327",12085,29.3120628937908,2021,327,"tmax","cmip6_gfdl-esm4"
"328",12085,29.6060285798435,2021,328,"tmax","cmip6_gfdl-esm4"
"329",12085,29.2152197432244,2021,329,"tmax","cmip6_gfdl-esm4"
"330",12085,27.3641163354633,2021,330,"tmax","cmip6_gfdl-esm4"
"331",12085,26.2983335878657,2021,331,"tmax","cmip6_gfdl-esm4"
"332",12085,26.3554891312259,2021,332,"tmax","cmip6_gfdl-esm4"
"333",12085,25.79847240448,2021,333,"tmax","cmip6_gfdl-esm4"
"334",12085,21.1305598850908,2021,334,"tmax","cmip6_gfdl-esm4"
"335",12085,23.7453739506075,2021,335,"tmax","cmip6_gfdl-esm4"
"336",12085,24.4380338581129,2021,336,"tmax","cmip6_gfdl-esm4"
"337",12085,24.7246629780737,2021,337,"tmax","cmip6_gfdl-esm4"
"338",12085,26.222665551065,2021,338,"tmax","cmip6_gfdl-esm4"
"339",12085,27.5229465934052,2021,339,"tmax","cmip6_gfdl-esm4"
"340",12085,28.6729764872584,2021,340,"tmax","cmip6_gfdl-esm4"
"341",12085,27.5585905787589,2021,341,"tmax","cmip6_gfdl-esm4"
"342",12085,26.4693669099917,2021,342,"tmax","cmip6_gfdl-esm4"
"343",12085,23.4896406601215,2021,343,"tmax","cmip6_gfdl-esm4"
"344",12085,24.7311911637756,2021,344,"tmax","cmip6_gfdl-esm4"
"345",12085,27.7413567104559,2021,345,"tmax","cmip6_gfdl-esm4"
"346",12085,27.0884363623871,2021,346,"tmax","cmip6_gfdl-esm4"
"347",12085,21.0981061518877,2021,347,"tmax","cmip6_gfdl-esm4"
"348",12085,16.3200305796218,2021,348,"tmax","cmip6_gfdl-esm4"
"349",12085,21.7276473023426,2021,349,"tmax","cmip6_gfdl-esm4"
"350",12085,20.3949876818164,2021,350,"tmax","cmip6_gfdl-esm4"
"351",12085,24.2305518347642,2021,351,"tmax","cmip6_gfdl-esm4"
"352",12085,25.3384211627916,2021,352,"tmax","cmip6_gfdl-esm4"
"353",12085,27.261146445658,2021,353,"tmax","cmip6_gfdl-esm4"
"354",12085,27.7374112721147,2021,354,"tmax","cmip6_gfdl-esm4"
"355",12085,29.4667250578431,2021,355,"tmax","cmip6_gfdl-esm4"
"356",12085,30.5979833241167,2021,356,"tmax","cmip6_gfdl-esm4"
"357",12085,31.1138606203014,2021,357,"tmax","cmip6_gfdl-esm4"
"358",12085,29.8744856089011,2021,358,"tmax","cmip6_gfdl-esm4"
