%global
        time = "2021-01-01/1"

%climate
        id = 2

%attributes
        elevation = "990"
        latitude = "33.684"
        longitude = "-101.768"
        wind speed = "4.3"
        annual precipitation = "610.3"
        temperature average = "19.2"
        temperature amplitude = "65.7133404960785"


%data
*	 *	 prec	 tavg	 tmax	 tmin	 grad	 wind
2021	22	0	14.2528	19.0211272866047	4.22268679052623	154.5	7.199
2021	23	0.974	11.5321	16.9918272866047	0.810586790526227	87.1922	5.0422
2021	24	0	10.2721	14.1646272866047	1.11778679052623	159.9181	5.5625
2021	25	0	13.0888	19.8664272866047	1.04938679052623	159.8482	5.0309
2021	26	0	15.1765	19.9493272866047	5.14188679052623	166.3853	5.2065
2021	27	0	12.59685	18.1577272866047	1.77418679052623	165.193	5.7072
2021	28	0	9.9239	17.0544272866047	-2.46841320947377	178.3896	3.6862
2021	29	0	10.22	14.1412272866047	1.03698679052623	167.1674	6.0592
2021	30	0	8.58205	14.6636272866047	-2.76131320947377	181.0526	4.5989
2021	31	0	12.0921	18.8879272866047	0.0344867905262269	176.4821	4.0489
2021	32	0	13.43795	20.6074272866047	1.00668679052623	182.8996	3.0108
2021	33	0	12.83215	20.5583272866047	-0.155813209473773	189.6974	2.7557
2021	34	0	12.9599	20.9500272866047	-0.292013209473773	189.1591	2.5139
2021	35	0	13.9635	22.4891272866047	0.176086790526227	193.6189	2.9533
2021	36	0	13.7953	19.6759272866047	2.65288679052623	112.8839	6.5393
2021	37	0	11.95535	17.5058272866047	1.14308679052623	124.2245	5.4558
2021	38	0	10.68835	16.0559272866047	0.0589867905262267	153.9718	4.6053
2021	39	0	12.66605	15.8945272866047	4.17578679052623	173.912	5.7142
2021	40	0	13.6992	23.0906272866047	-0.954013209473773	194.75	3.9578
2021	41	0	12.4472	18.9133272866047	0.719286790526227	194.2595	4.5509
2021	42	0	10.2592	15.8968272866047	-0.640213209473773	186.8391	4.2548
2021	43	0	11.2714	19.8449272866047	-2.56391320947377	193.2205	3.3737
2021	44	0	18.1506	28.7084272866047	2.33098679052623	198.9732	4.5455
2021	45	0	16.4654	24.6673272866047	3.00168679052623	194.8394	4.3442
2021	46	0	16.0101	21.9741272866047	4.78428679052623	126.0484	5.6683
2021	47	4.095	10.95525	14.3640272866047	2.28468679052623	64.0669	4.987
2021	48	15.623	5.7995	15.2707272866047	-8.93351320947377	64.0633	8.1631
2021	49	0	-8.3345	-1.72887271339531	-20.2019132094738	225.4802	4.3639
2021	50	0	-1.6834	0.878527286604691	-9.50711320947377	178.7959	4.2118
2021	51	0.253	-1.3183	1.20482728660469	-9.10321320947377	172.6291	3.7479
2021	52	0	1.3305	2.43372728660469	-5.03451320947377	116.6683	3.5535
2021	53	0.345	1.2935	3.48482728660469	-6.15961320947377	200.6197	2.5443
2021	54	0	6.88885	11.4058272866047	-2.88991320947377	211.7166	4.2172
2021	55	0	10.225	15.2154272866047	-0.0272132094737731	225.5118	4.5807
2021	56	0	11.3322	19.5095272866047	-2.10691320947377	228.1731	2.5703
2021	57	0	11.5451	18.5577272866047	-0.729313209473773	216.8276	2.2255
2021	58	0	14.58885	23.1702272866047	0.745686790526227	214.7881	2.2517
2021	59	0	14.1772	22.3950272866047	0.697586790526227	228.2039	2.1787
2021	60	0.321	15.2399	24.4234272866047	0.794586790526227	227.4829	2.5547
2021	61	4.2	15.80755	20.4861272866047	5.86718679052623	170.4537	3.4824
2021	62	0.702	14.98855	19.3045272866047	5.41078679052623	187.511	5.371
2021	63	0	13.5367	17.3486272866047	4.46298679052623	235.6065	5.1817
2021	64	0	9.70185	15.8382272866047	-1.69631320947377	215.896	4.9516
2021	65	0	10.5558	14.5110272866047	1.33878679052623	198.6284	3.4028
2021	66	0	10.6669	15.2300272866047	0.841986790526227	209.06	4.2414
2021	67	0	10.0303	14.3801272866047	0.418686790526227	176.8151	4.033
2021	68	0.388	10.61645	14.1801272866047	1.79098679052623	113.1493	5.6562
2021	69	0.997	9.64565	15.4541272866047	-1.42461320947377	237.148	3.7524
2021	70	0	14.11505	22.8942272866047	0.0740867905262266	250.0112	4.206
2021	71	0	16.25295	24.0212272866047	3.22288679052623	255.0653	3.7409
2021	72	0	17.13715	24.4728272866047	4.53968679052623	235.0816	3.3078
2021	73	0	15.9906	21.9094272866047	4.80998679052623	231.6291	4.5985
2021	74	4.264	16.8447	19.3479272866047	9.07968679052623	89.3827	3.4747
2021	75	0	15.2455	18.0362272866047	7.19298679052623	206.386	5.2863
2021	76	0	12.47065	15.1643272866047	4.51518679052623	217.0281	7.3445
2021	77	0	9.20245	13.0767272866047	0.0663867905262268	241.7898	2.9494
2021	78	13.39	9.83165	12.0636272866047	2.33788679052623	59.7312	4.9003
2021	79	7.918	6.7971	6.35642728660469	1.97598679052623	75.5992	3.9022
2021	80	0.325	7.2723	10.5797272866047	-1.29691320947377	251.9091	2.5671
2021	81	0.208	11.2833	15.5169272866047	1.78788679052623	226.1824	4.3563
2021	82	1.391	10.71945	13.7105272866047	2.46658679052623	104.401	5.6021
2021	83	0.492	10.64865	13.3869272866047	2.64858679052623	117.2033	2.6696
2021	84	0.41	14.9728	18.8499272866047	5.83388679052623	254.1689	4.9801
2021	85	0.223	13.53025	17.9604272866047	3.83828679052623	231.611	3.7447
2021	86	4.928	11.75285	15.5412272866047	2.70268679052623	122.1808	5.2153
2021	87	0	14.2164	19.8561272866047	3.31488679052623	274.5391	4.5842
2021	88	0.494	16.40855	21.3098272866047	6.24548679052623	271.028	1.5708
2021	89	0	16.0717	20.2940272866047	6.58758679052623	284.242	5.3838
2021	90	0.126	13.7807	16.7903272866047	5.50928679052623	174.8475	4.0063
2021	91	0.371	17.6963	22.5845272866047	7.54628679052623	286.3872	4.5699
2021	92	0	20.58785	25.6204272866047	10.2934867905262	183.2969	5.6397
2021	93	0	18.20185	23.5283272866047	7.61358679052623	281.573	4.7129
2021	94	0	20.7908	27.7892272866047	8.53058679052623	263.4818	3.9572
2021	95	0	23.12815	28.3503272866047	12.6441867905262	191.8881	6.141
2021	96	0	22.88585	26.7835272866047	13.7263867905262	230.8504	6.5076
2021	97	0	17.9901	23.3292272866047	7.38918679052623	306.5574	5.3156
2021	98	0	16.7533	24.8061272866047	3.43868679052623	300.0436	4.4969
2021	99	0.698	19.17305	25.4076272866047	7.67668679052623	293.4596	5.072
2021	100	0	15.97735	23.1011272866047	3.59178679052623	317.4758	6.3542
2021	101	0	17.32265	27.9957272866047	1.38778679052623	317.8338	3.7482
2021	102	0	22.5369	30.5266272866047	9.28538679052623	321.1987	5.8713
2021	103	0	21.58735	29.8212272866047	8.09168679052623	310.8928	5.5382
2021	104	0	22.10455	27.5285272866047	11.4187867905262	320.3314	7.8668
2021	105	0	12.9053	20.9670272866047	-0.418213209473773	335.2557	6.016
2021	106	0	17.7675	26.7389272866047	3.53428679052623	342.3663	4.4685
2021	107	0	19.2994	29.8641272866047	3.47288679052623	334.9095	5.454
2021	108	0	19.1567	27.8249272866047	5.22668679052623	304.8715	5.1441
2021	109	0	18.09495	26.5218272866047	4.40628679052623	285.3216	7.438
2021	110	0.139	12.4776	20.3185272866047	-0.625113209473773	310.4469	6.2912
2021	111	0	7.28845	13.9845272866047	-4.66941320947377	335.6774	5.5966
2021	112	0	9.598	19.6363272866047	-5.70211320947377	318.3799	4.4908
2021	113	0	15.531	21.8516272866047	3.94858679052623	318.3474	5.6523
2021	114	0	19.97825	26.5746272866047	8.12008679052623	311.4462	6.0082
2021	115	0.594	22.8202	29.6350272866047	10.7435867905262	305.7302	6.7732
2021	116	0	21.35605	30.0234272866047	7.42688679052623	325.6213	4.3324
2021	117	0.598	23.9578	31.2421272866047	11.4116867905262	199.9794	3.2898
2021	118	6.534	22.40555	25.4606272866047	14.0886867905262	180.363	4.8633
2021	119	23.049	18.5352	21.8576272866047	9.95098679052623	204.7534	4.2911
2021	120	0.447	11.6983	15.9654272866047	2.16938679052623	236.2464	10.1341
2021	121	0	9.1871	12.3697272866047	0.742686790526227	306.5837	7.0976
2021	122	0	12.31055	18.1913272866047	1.16798679052623	330.9881	3.4249
2021	123	0	16.26045	22.4237272866047	4.83538679052623	328.4327	3.6487
2021	124	0	19.9279	25.3820272866047	9.21198679052623	325.5775	6.1831
2021	125	6.812	20.90615	25.1962272866047	11.3542867905262	278.5266	5.6951
2021	126	0	21.4017	27.5780272866047	9.96358679052623	320.8068	3.4411
2021	127	0	23.4269	30.7022272866047	10.8897867905262	336.1692	3.272
2021	128	0	26.18925	31.1897272866047	15.9269867905262	317.7549	6.215
2021	129	0.482	25.3254	29.9523272866047	15.4366867905262	291.6344	8.0726
2021	130	13.295	24.72205	27.8931272866047	16.2891867905262	184.1522	6.6637
2021	131	11.933	23.7604	26.7901272866047	15.4688867905262	275.6421	6.1888
2021	132	4.375	24.32885	28.1884272866047	15.2074867905262	291.6252	7.0299
2021	133	8.301	21.75955	25.3058272866047	12.9514867905262	314.8659	3.7437
2021	134	0	22.4611	27.1610272866047	12.4993867905262	336.9973	3.268
2021	135	0	26.0697	31.8278272866047	15.0497867905262	314.6717	2.6343
2021	136	0	27.64995	33.5877272866047	16.4503867905262	325.3	3.8764
2021	137	0.147	27.8794	33.5711272866047	16.9258867905262	331.1434	4.5139
2021	138	0	25.993	32.8807272866047	13.8434867905262	334.8753	5.2045
2021	139	0	24.8493	32.0714272866047	12.3653867905262	353.1801	4.1485
2021	140	0.659	28.2337	33.8822272866047	17.3233867905262	323.2463	6.5093
2021	141	7.106	27.4225	31.3839272866047	18.1992867905262	233.6752	6.0572
2021	142	7.154	24.49515	28.1855272866047	15.5429867905262	225.6729	4.1381
2021	143	1.672	25.7764	30.1562272866047	16.1347867905262	295.7015	4.9622
2021	144	4.093	26.4767	29.9035272866047	17.7880867905262	309.6645	5.9115
2021	145	0	26.36585	30.7732272866047	16.6966867905262	329.8089	6.7101
2021	146	0.231	25.1204	30.5849272866047	14.3940867905262	352.2455	3.0015
2021	147	0.199	24.9206	30.1466272866047	14.4327867905262	277.5173	3.5306
2021	148	0.483	26.3689	30.7257272866047	16.7502867905262	234.0521	3.658
2021	149	0	28.29585	32.0363272866047	19.2935867905262	191.2633	5.606
2021	150	0	29.14505	33.2640272866047	19.7642867905262	168.8996	5.3197
2021	151	0.122	27.43345	32.1468272866047	17.4582867905262	151.5166	5.1387
2021	152	0	26.2678	31.5804272866047	15.6933867905262	249.9711	2.6793
2021	153	0.163	26.74925	31.8335272866047	16.4031867905262	248.9402	4.9321
2021	154	0	23.84355	27.2511272866047	15.1741867905262	207.1548	4.1195
2021	155	0.367	28.2178	32.9002272866047	18.2735867905262	190.6461	6.2862
2021	156	0	30.1219	35.5280272866047	19.4539867905262	358.8722	5.4074
2021	157	0.27	27.95025	36.4150272866047	14.2236867905262	317.1103	2.6237
2021	158	21.787	30.26055	35.3143272866047	19.9449867905262	219.6872	4.1646
2021	159	0	24.708	26.9330272866047	17.2211867905262	205.7576	6.097
2021	160	28.723	23.8249	26.0877272866047	16.3002867905262	205.0334	4.3163
2021	161	4.626	24.67165	27.1497272866047	16.9317867905262	252.4249	3.9118
2021	162	22.886	26.583	29.9051272866047	17.9990867905262	286.6825	4.7927
2021	163	0	28.21985	32.6621272866047	18.5157867905262	332.2297	3.9428
2021	164	0	29.1485	33.5816272866047	19.4535867905262	307.8753	5.3719
2021	165	5.896	29.7281	33.7166272866047	20.4777867905262	268.4032	5.0501
2021	166	0	28.34795	32.2402272866047	19.1938867905262	305.0886	4.7238
2021	167	2.645	27.378	30.8288272866047	18.6653867905262	337.7741	6.3652
2021	168	0	26.49195	30.1468272866047	17.5752867905262	334.1064	5.8825
2021	169	0	26.915	30.6793272866047	17.8888867905262	299.0349	7.2655
2021	170	0	26.9521	30.5997272866047	18.0426867905262	311.6909	8.0174
2021	171	0	27.2104	31.1685272866047	17.9904867905262	308.2253	7.4859
2021	172	0	28.8293	33.2379272866047	19.1588867905262	321.3488	6.5027
2021	173	0	28.79265	33.0672272866047	19.2562867905262	321.5567	5.6108
2021	174	0	28.2749	32.3665272866047	18.9214867905262	310.8937	5.647
2021	175	0.259	29.09575	33.0796272866047	19.8500867905262	297.7224	7.3586
2021	176	0	29.0999	33.4429272866047	19.4950867905262	316.0727	6.6925
2021	177	0	28.63845	32.3918272866047	19.6232867905262	310.2545	5.2886
2021	178	0	28.48415	32.8016272866047	18.9048867905262	313.0057	3.6355
2021	179	0	28.37975	33.3628272866047	18.1348867905262	337.2082	3.7831
2021	180	0	27.72075	32.9123272866047	17.2673867905262	338.6491	3.6933
2021	181	0	29.87635	36.3809272866047	18.1099867905262	328.9588	3.1838
2021	182	0	32.8668	38.2261272866047	22.2456867905262	326.5572	4.6323
2021	183	0	33.39585	38.4822272866047	23.0476867905262	331.695	5.3716
2021	184	0	34.22545	39.0254272866047	24.1636867905262	333.5511	6.0572
2021	185	0	33.33015	38.2391272866047	23.1593867905262	336.6194	5.0935
2021	186	0	31.05995	35.9698272866047	20.8882867905262	325.8777	4.7374
2021	187	6.082	28.9568	32.9793272866047	19.6724867905262	313.4817	5.0951
2021	188	6.743	28.12405	31.3196272866047	19.6666867905262	295.9945	5.9071
2021	189	0	30.6074	34.7669272866047	21.1860867905262	323.4269	5.8591
2021	190	0	31.16915	35.5456272866047	21.5308867905262	315.6862	5.7975
2021	191	0	31.49525	36.5058272866047	21.2228867905262	319.0127	5.2238
2021	192	3.917	31.2895	35.7674272866047	21.5497867905262	315.2341	5.0306
2021	193	0	31.45785	36.3295272866047	21.3243867905262	331.0093	4.777
2021	194	0.118	30.57665	35.4004272866047	20.4910867905262	313.5042	4.9177
2021	195	2.256	28.18545	32.0389272866047	19.0701867905262	276.3972	3.7269
2021	196	0	27.8597	32.5137272866047	17.9438867905262	304.4047	3.0838
2021	197	0	29.2202	34.1012272866047	19.0773867905262	302.6677	3.637
2021	198	0	31.60875	36.5261272866047	21.4295867905262	314.6552	3.5135
2021	199	0	30.53105	35.4617272866047	20.3385867905262	245.3666	4.9034
2021	200	0	24.28455	29.3105272866047	13.9967867905262	329.247	3.8362
2021	201	0	24.3484	28.9589272866047	14.4760867905262	314.2184	3.153
2021	202	0	23.9299	28.9026272866047	13.6953867905262	298.688	2.8494
2021	203	0.327	26.77865	31.6130272866047	16.6824867905262	313.9449	3.9251
2021	204	0.182	26.2722	29.7789272866047	17.5036867905262	267.4825	4.6502
2021	205	12.171	24.64185	27.8960272866047	16.1258867905262	208.2945	4.1027
2021	206	0	27.5237	31.2276272866047	18.5579867905262	286.0211	4.5322
2021	207	2.683	27.6199	30.7345272866047	19.2434867905262	264.4445	5.1383
2021	208	0	27.9117	31.0217272866047	19.5398867905262	293.1381	4.3334
2021	209	0	27.61075	31.5128272866047	18.4468867905262	308.7913	3.3518
2021	210	0	27.97735	32.4917272866047	18.2011867905262	303.774	3.4208
2021	211	0	27.93185	31.2716272866047	19.3302867905262	296.0105	4.2398
2021	212	0	28.24645	32.1582272866047	19.0728867905262	279.3003	3.9454
2021	213	0	29.35845	33.4266272866047	20.0284867905262	301.3805	4.5214
2021	214	0	27.622	32.2869272866047	17.6952867905262	289.839	4.5836
2021	215	0.572	26.8043	30.9814272866047	17.3653867905262	287.4508	4.0354
2021	216	3.596	26.093	29.8891272866047	17.0350867905262	252.6469	3.233
2021	217	0.465	26.4505	30.3084272866047	17.3307867905262	262.9094	2.4955
2021	218	0	26.54265	30.5539272866047	17.2695867905262	236.566	1.8693
2021	219	4.448	28.9169	35.0634272866047	17.5085867905262	247.2178	1.5868
2021	220	3.562	26.81265	31.0561272866047	17.3073867905262	290.1322	1.5771
2021	221	0	27.7276	32.0803272866047	18.1130867905262	284.2687	2.6166
2021	222	0	28.3145	32.7683272866047	18.5988867905262	298.1578	3.5592
2021	223	11.248	27.5938	31.4240272866047	18.5017867905262	239.8441	4.0624
2021	224	1.466	25.75865	28.5399272866047	17.7155867905262	266.3087	2.0171
2021	225	13.77	27.1904	30.0933272866047	19.0256867905262	257.0262	2.7536
2021	226	0	23.69285	24.5677272866047	17.5561867905262	81.5922	2.9912
2021	227	0	21.2136	21.1576272866047	16.0077867905262	137.9391	2.1994
2021	228	0	22.36725	24.9782272866047	14.4944867905262	300.3786	2.7846
2021	229	4.786	24.21505	26.4145272866047	16.7537867905262	279.2076	1.9423
2021	230	1.605	25.7358	28.0924272866047	18.1173867905262	280.4334	3.2121
2021	231	0	25.82315	29.0696272866047	17.3148867905262	294.5904	3.7918
2021	232	0	25.7733	28.5832272866047	17.7015867905262	289.971	3.4147
2021	233	0	26.72985	29.9615272866047	18.2363867905262	270.595	2.8704
2021	234	0	26.65565	30.2256272866047	17.8238867905262	281.8939	2.9458
2021	235	0	29.05515	33.0369272866047	19.8115867905262	292.0231	4.3562
2021	236	0	30.40665	33.9494272866047	21.6020867905262	280.5911	5.5673
2021	237	0	28.7023	31.3749272866047	20.7678867905262	214.364	6.3297
2021	238	7.666	28.07135	30.7997272866047	20.0811867905262	256.1717	5.2996
2021	239	0	27.93345	30.9416272866047	19.6634867905262	265.9602	4.7443
2021	240	0	27.99515	31.2496272866047	19.4788867905262	245.2981	2.7888
2021	241	0.165	27.61305	31.9662272866047	17.9980867905262	210.6139	2.1763
2021	242	0	27.1423	31.9295272866047	17.0932867905262	287.2766	2.5959
2021	243	0	26.0881	32.4483272866047	14.4660867905262	299.3592	1.9555
2021	244	0	27.8539	34.4513272866047	15.9946867905262	274.3289	1.5559
2021	245	0	30.1365	35.5371272866047	19.4740867905262	248.4212	2.8141
2021	246	4.583	26.68595	31.7740272866047	16.3360867905262	218.244	3.1593
2021	247	0.263	25.4175	29.1185272866047	16.4546867905262	262.7073	2.9738
2021	248	0.258	26.0917	30.0827272866047	16.8388867905262	264.9397	3.0409
2021	249	0.246	25.7805	30.2293272866047	16.0698867905262	260.1216	3.029
2021	250	0	25.80865	31.2483272866047	15.1071867905262	268.8133	3.4341
2021	251	0.177	26.6955	32.5703272866047	15.5588867905262	204.9813	3.235
2021	252	0	25.7426	31.6763272866047	14.5470867905262	225.1526	2.4999
2021	253	0	26.867	33.3380272866047	15.1341867905262	211.9467	3.2237
2021	254	0	26.17955	33.3521272866047	13.7451867905262	262.9401	2.4816
2021	255	0	26.4203	33.2435272866047	14.3352867905262	274.5028	3.001
2021	256	0	26.70465	33.5821272866047	14.5653867905262	259.0442	3.4585
2021	257	0	26.9502	33.9976272866047	14.6409867905262	250.8829	3.4172
2021	258	1.767	28.7597	33.5385272866047	18.7190867905262	233.8866	5.5161
2021	259	0	16.35625	21.8931272866047	5.55758679052623	140.8827	8.0139
2021	260	2.453	14.66875	18.1965272866047	5.87918679052623	227.6024	4.8756
2021	261	0.365	18.01765	23.6125272866047	7.16098679052623	270.2749	1.9551
2021	262	0	21.1015	28.2021272866047	8.73908679052623	276.3131	2.6366
2021	263	0	22.11395	29.8930272866047	9.07308679052623	281.6603	2.7209
2021	264	0	23.07145	29.9048272866047	10.9762867905262	214.7785	3.6447
2021	265	0	23.5046	30.5222272866047	11.2251867905262	247.9502	3.957
2021	266	0	24.49765	30.3103272866047	13.4231867905262	246.54	5.0397
2021	267	0	22.69515	28.8386272866047	11.2898867905262	215.8054	2.8315
2021	268	0	22.8345	30.3416272866047	10.0655867905262	216.7596	2.8012
2021	269	0	24.72185	29.5028272866047	14.6790867905262	211.347	4.9572
2021	270	0	22.169	26.9011272866047	12.1750867905262	142.8921	3.7676
2021	271	0	21.86025	26.2201272866047	12.2385867905262	173.689	2.3659
2021	272	0	20.6092	26.9332272866047	9.02338679052623	231.6342	2.2078
2021	273	0	24.5171	31.7194272866047	12.0529867905262	224.926	3.6966
2021	274	0	24.9221	31.2952272866047	13.2871867905262	232.9515	3.8659
2021	275	0	24.6187	32.1698272866047	11.8057867905262	230.9366	2.8468
2021	276	0	24.2007	30.8401272866047	12.2994867905262	187.6925	2.6013
2021	277	0	21.27335	26.7934272866047	10.4914867905262	238.6551	4.2603
2021	278	0	24.0974	31.7174272866047	11.2155867905262	226.6372	2.5336
2021	279	0	27.22935	34.2178272866047	14.9790867905262	207.9896	4.2282
2021	280	0	23.8366	28.6635272866047	13.7478867905262	238.9749	5.2459
2021	281	0	22.58295	31.5349272866047	8.36918679052623	226.8475	4.2253
2021	282	0	23.9839	32.1215272866047	10.5844867905262	232.6428	3.0013
2021	283	0	22.15675	28.9402272866047	10.1114867905262	219.1277	3.5031
2021	284	0	21.74255	26.4355272866047	11.7877867905262	213.046	4.3216
2021	285	0	23.0847	31.9414272866047	8.96618679052623	191.3987	2.0692
2021	286	0	23.74295	30.5998272866047	11.6242867905262	178.7721	2.6738
2021	287	0	20.92155	26.2033272866047	10.3779867905262	205.2737	3.6401
2021	288	0.961	18.51	22.8386272866047	8.91958679052623	60.3792	6.5776
2021	289	0	11.54555	14.6897272866047	3.13958679052623	208.6068	4.7597
2021	290	0	11.4283	17.3426272866047	0.252186790526227	207.4075	2.648
2021	291	0	15.08175	22.2572272866047	2.64448679052623	207.2044	2.7221
2021	292	0	20.27895	27.7270272866047	7.56908679052623	213.0189	3.5936
2021	293	0	19.64045	26.9878272866047	7.03128679052623	210.9502	2.9219
2021	294	0	13.5971	19.4957272866047	2.43668679052623	209.7818	6.3003
2021	295	0	6.44415	8.05762728660469	-0.431113209473773	174.6492	5.0594
2021	296	0	8.4204	13.0389272866047	-1.45991320947377	208.9066	4.3413
2021	297	0	6.57485	10.5891272866047	-2.70121320947377	189.6388	5.3542
2021	298	0	14.45455	23.5452272866047	0.102086790526227	195.764	3.9112
2021	299	0	17.9813	27.1321272866047	3.56868679052623	192.927	3.3363
2021	300	0	16.91795	22.4900272866047	6.08408679052623	192.8023	6.1236
2021	301	0	14.1196	20.8853272866047	2.09208679052623	195.0966	6.1668
2021	302	0	16.76485	26.8339272866047	1.43398679052623	189.6407	4.4363
2021	303	0	21.579	29.4590272866047	8.43718679052623	192.6292	5.097
2021	304	0	16.8879	21.2588272866047	7.25518679052623	181.2342	6.0637
2021	305	0	16.3164	20.1518272866047	7.21918679052623	88.3933	4.1733
2021	306	2.498	16.30195	18.7457272866047	8.59638679052623	64.8847	5.076
2021	307	0	21.79755	27.5720272866047	10.7612867905262	174.5317	6.2662
2021	308	0	16.2793	22.2901272866047	5.00668679052623	180.6765	8.575
2021	309	0	10.1021	15.6030272866047	-0.660613209473773	185.9295	5.1241
2021	310	0	11.19165	19.9501272866047	-2.82861320947377	186.0112	3.5043
2021	311	0	12.71825	17.2995272866047	2.87518679052623	172.7574	6.2677
2021	312	0	13.2677	21.5648272866047	-0.291213209473773	184.9895	4.6393
2021	313	0	13.5162	23.4786272866047	-1.70801320947377	164.4615	3.1485
2021	314	0	11.2796	18.2207272866047	-0.923313209473773	166.4047	3.7805
2021	315	0	11.8785	20.1085272866047	-1.61331320947377	172.2588	2.7414
2021	316	0	16.0191	25.8998272866047	0.876586790526227	175.2803	4.5063
2021	317	0	14.23595	18.8673272866047	4.34278679052623	167.4861	6.4179
2021	318	0	13.00895	22.5148272866047	-1.75871320947377	170.5844	3.9693
2021	319	0	16.10835	25.1986272866047	1.75628679052623	157.7549	3.8242
2021	320	0.348	13.1488	17.0002272866047	4.03558679052623	79.281	3.4002
2021	321	7.651	9.8492	12.8992272866047	1.53738679052623	28.1377	5.5672
2021	322	0.127	11.58535	16.2433272866047	1.66558679052623	181.5933	3.8292
2021	323	0	14.27855	17.8679272866047	5.42738679052623	128.2747	4.9618
2021	324	0	19.06395	22.9096272866047	9.95648679052623	136.1831	5.6844
2021	325	0	18.4445	22.5104272866047	9.11678679052623	158.9588	5.7684
2021	326	0	13.668	20.2479272866047	1.82628679052623	161.0372	4.5818
2021	327	0	12.3099	19.7898272866047	-0.431813209473773	156.4766	3.8298
2021	328	0	17.9403	22.3648272866047	8.25398679052623	110.4906	5.3382
2021	329	0	14.93195	20.2721272866047	4.32998679052623	111.8103	5.7067
2021	330	0	12.77725	19.0593272866047	1.23338679052623	110.6217	6.0377
2021	331	0	6.1351	12.1687272866047	-5.16031320947377	153	4.4614
2021	332	0	9.274	16.7267272866047	-3.44051320947377	152.1936	4.1941
2021	333	0	7.40105	13.4548272866047	-3.91451320947377	152.2067	4.5915
2021	334	0	6.92845	13.6806272866047	-5.08551320947377	149.2042	2.4861
2021	335	0	12.03685	19.5081272866047	-0.696213209473773	152.6436	4.4236
2021	336	0	11.70095	18.9162272866047	-0.776113209473773	145.3963	2.5178
2021	337	3.465	16.3009	20.9723272866047	6.36768679052623	155.628	5.4858
2021	338	0	12.40695	16.3430272866047	3.20908679052623	126.2972	4.6386
2021	339	0.125	5.93095	8.06332728660469	-1.46321320947377	138.7387	7.2684
2021	340	0	3.18565	8.13922728660469	-7.02971320947377	144.0614	2.5379
2021	341	0	5.0783	9.87052728660469	-4.97571320947377	142.2937	3.5636
2021	342	0	5.30435	8.30072728660469	-2.95381320947377	142.7038	5.2065
2021	343	0	3.86985	10.6902272866047	-8.21231320947377	144.1938	3.7872
2021	344	0	10.68395	16.6975272866047	-0.591413209473773	138.4036	5.9825
2021	345	0	14.6565	19.5054272866047	4.54578679052623	141.1413	6.7565
2021	346	0.106	11.77635	16.4817272866047	1.80918679052623	139.5555	5.2854
2021	347	0	6.172	13.7150272866047	-6.63281320947377	126.7485	4.9585
2021	348	0	-0.8196	2.74372728660469	-9.64471320947377	142.2921	4.2047
2021	349	0	1.11515	6.03162728660469	-9.06311320947377	111.6546	3.544
2021	350	0	7.11015	12.8597272866047	-3.90121320947377	127.6903	6.1191
2021	351	0	5.57765	11.3069272866047	-5.41341320947377	146.2657	4.4715
2021	352	0	3.87535	6.44082728660469	-3.95191320947377	57.4128	3.7766
2021	353	1.229	-0.1419	0.415727286604691	-5.96131320947377	60.5668	4.05
2021	354	0	5.57275	11.0672272866047	-5.18351320947377	123.5082	3.7132
2021	355	0.21	14.1555	20.6842272866047	2.36498679052623	117.854	5.127
