%global
        time = "2021-01-01/1"

%climate
        id = 2

%attributes
        elevation = "990"
        latitude = "33.684"
        longitude = "-101.768"
        wind speed = "4.5"
        annual precipitation = "539.8"
        temperature average = "19.5"
        temperature amplitude = "68.0699659435424"


%data
*	 *	 prec	 tavg	 tmax	 tmin	 grad	 wind
2021	104	0	9.11895	17.3760118354315	-2.20245410811089	309.7846	2.7908
2021	105	0	12.3775	19.3635118354315	2.32714589188911	292.6687	4.0317
2021	106	0	14.5988	17.5621118354315	8.57114589188911	104.036	5.1627
2021	107	3.567	15.5364	18.8029118354315	9.20554589188911	268.9208	7.0382
2021	108	0	19.18235	25.9809118354315	9.31944589188911	312.2435	6.205
2021	109	0	20.10815	27.7261118354315	9.42584589188911	297.4401	4.7944
2021	110	0	20.28235	26.1405118354315	11.3598458918891	235.5842	6.1215
2021	111	0	19.03865	24.3356118354315	10.6773458918891	281.7566	4.7819
2021	112	0	17.73895	24.2499118354315	8.16364589188911	321.91	3.6994
2021	113	0	15.43455	22.6240118354315	5.18074589188911	256.1081	3.5673
2021	114	8.721	15.86685	19.1539118354315	9.51544589188911	180.2319	3.5256
2021	115	0	18.552	24.0740118354315	9.96564589188911	298.8943	3.2034
2021	116	0	18.77085	23.7623118354315	10.7150458918891	248.0151	3.5152
2021	117	0	20.7141	24.9620118354315	13.4018458918891	270.5994	3.0413
2021	118	0	23.26415	30.4464118354315	13.0175458918891	314.1893	5.8308
2021	119	0	21.84465	29.9297118354315	10.6952458918891	323.2052	4.7555
2021	120	0	15.5895	22.4992118354315	5.61544589188911	284.8961	5.8585
2021	121	0	22.7938	29.6360118354315	12.8872458918891	323.4669	6.4143
2021	122	0	21.2963	29.7629118354315	9.76534589188911	321.057	4.0888
2021	123	0	20.3433	27.3947118354315	10.2275458918891	268.2293	4.8989
2021	124	0	24.46255	30.9372118354315	14.9235458918891	282.516	7.0372
2021	125	0	25.30425	31.4871118354315	16.0570458918891	324.2734	5.3928
2021	126	0	24.00055	30.4646118354315	14.4721458918891	96.741	3.5539
2021	127	0	20.4388	26.0385118354315	11.7747458918891	345.8661	7.8218
2021	128	0	19.80445	26.4479118354315	10.0966458918891	341.1423	4.5983
2021	129	0	19.50245	26.4242118354315	9.51634589188911	328.6852	5.409
2021	130	0	22.73455	30.1282118354315	12.2765458918891	324.1815	5.703
2021	131	0	24.3746	31.4879118354315	14.1969458918891	320.2005	5.7163
2021	132	0	23.697	32.0492118354315	12.2804458918891	311.8973	2.9757
2021	133	0	25.9137	33.0352118354315	15.7278458918891	347.1175	4.4975
2021	134	0	26.15825	33.0970118354315	16.1551458918891	338.0331	4.3746
2021	135	0	25.97465	32.0642118354315	16.8207458918891	319.4175	6.0452
2021	136	0	18.55645	24.4936118354315	9.55494589188911	295.9892	4.6109
2021	137	0	25.0088	32.7677118354315	14.1855458918891	324.5979	5.6971
2021	138	0	27.22925	34.3010118354315	17.0931458918891	347.5217	5.9032
2021	139	0	25.4666	33.0393118354315	14.8295458918891	347.5752	5.2833
2021	140	0	20.5966	27.0858118354315	11.0430458918891	330.3029	4.8098
2021	141	0	20.939	25.1134118354315	13.7002458918891	309.5863	6.4653
2021	142	0	19.9798	26.0386118354315	10.8566458918891	315.5678	5.964
2021	143	0	19.29865	24.8968118354315	10.6361458918891	229.0668	2.2764
2021	144	0	21.1563	29.3761118354315	9.87214589188911	326.2603	4.2218
2021	145	0	24.96285	31.4387118354315	15.4226458918891	286.3716	5.2616
2021	146	0	26.78645	34.8463118354315	15.6622458918891	322.3248	5.1994
2021	147	0	29.9589	37.7066118354315	19.1468458918891	325.9604	6.685
2021	148	0	29.26505	35.4247118354315	20.0410458918891	312.3546	6.4155
2021	149	9.428	26.6268	32.4819118354315	17.7073458918891	174.3688	4.1839
2021	150	15.291	22.30825	24.2017118354315	17.3504458918891	183.5272	4.2081
2021	151	7.201	24.86955	28.8204118354315	17.8543458918891	287.4903	3.0861
2021	152	3.075	24.50485	28.2798118354315	17.6655458918891	214.1689	3.4646
2021	153	0	25.2396	31.4015118354315	16.0133458918891	320.1935	3.2316
2021	154	0	25.99765	32.4474118354315	16.4835458918891	315.5213	3.2623
2021	155	3.114	25.7495	31.4352118354315	16.9994458918891	292.9701	3.8287
2021	156	9.764	25.27775	29.9388118354315	17.5523458918891	295.5767	4.1168
2021	157	0	27.38525	34.0889118354315	17.6172458918891	325.768	4.2854
2021	158	1.132	27.75145	33.0364118354315	19.4021458918891	254.8623	4.7705
2021	159	3.895	25.84255	30.1298118354315	18.4909458918891	264.8817	3.5826
2021	160	0	24.53665	29.2718118354315	16.7371458918891	265.4608	3.5154
2021	161	20.616	23.95415	27.6265118354315	17.2174458918891	186.3042	2.9663
2021	162	23.506	23.188	25.3862118354315	17.9254458918891	174.6237	4.806
2021	163	16.351	24.5287	26.9669118354315	19.0261458918891	192.0491	3.9977
2021	164	7.862	24.7782	27.7522118354315	18.7398458918891	271.9781	3.8426
2021	165	3.415	25.11605	28.2355118354315	18.9322458918891	271.1285	4.8444
2021	166	2.8	25.8112	29.8313118354315	18.7267458918891	297.2234	3.5581
2021	167	0	25.76825	31.0273118354315	17.4448458918891	319.4697	2.5269
2021	168	1.19	26.5504	30.9472118354315	19.0892458918891	317.4322	2.74
2021	169	2.562	25.79225	30.7671118354315	17.7530458918891	286.0826	2.7175
2021	170	1.404	26.4465	31.4941118354315	18.3345458918891	292.3232	5.005
2021	171	4	26.8465	31.5328118354315	19.0958458918891	265.4286	5.8316
2021	172	0	26.9728	32.6988118354315	18.1824458918891	312.6148	6.924
2021	173	0	28.11125	35.1777118354315	17.9804458918891	343.905	5.7292
2021	174	0	28.8987	36.1542118354315	18.5788458918891	331.1853	4.0238
2021	175	0	28.852	35.5008118354315	19.1388458918891	335.3155	4.1487
2021	176	0	28.3665	34.3605118354315	19.3081458918891	278.6837	3.8317
2021	177	0	27.416	31.4555118354315	20.3121458918891	219.3162	3.4294
2021	178	0	26.0552	30.7201118354315	18.3259458918891	299.4171	2.2955
2021	179	0	26.1807	29.8763118354315	19.4207458918891	281.135	2.4651
2021	180	4.112	25.3943	30.1101118354315	17.6141458918891	311.8386	3.0433
2021	181	4.71	25.8881	30.0478118354315	18.6640458918891	299.0345	3.5559
2021	182	4.179	26.775	30.7184118354315	19.7672458918891	307.9815	3.5325
2021	183	8.735	26.1532	29.9515118354315	19.2905458918891	289.7662	3.4577
2021	184	20.867	26.09425	28.8492118354315	20.2749458918891	238.1757	3.3046
2021	185	11.555	24.6332	26.7401118354315	19.4619458918891	161.5154	3.516
2021	186	1.352	25.59485	30.0567118354315	18.0686458918891	290.5674	3.8418
2021	187	0	26.18955	31.4301118354315	17.8846458918891	306.1938	2.5952
2021	188	0	26.1102	31.4155118354315	17.7405458918891	311.5766	2.3361
2021	189	0	27.55565	33.4259118354315	18.6210458918891	327.365	3.8078
2021	190	0	27.87765	34.1540118354315	18.5369458918891	318.692	5.2129
2021	191	0	28.8155	35.5616118354315	19.0050458918891	310.8738	5.8818
2021	192	0	29.07195	36.8901118354315	18.1894458918891	353.1849	3.7576
2021	193	0	28.5585	36.8319118354315	17.2207458918891	303.7858	2.2124
2021	194	0	28.8321	34.8299118354315	19.7699458918891	307.3166	3.2293
2021	195	0	28.3741	34.2439118354315	19.4399458918891	329.0411	5.6979
2021	196	0	27.8323	33.5169118354315	19.0833458918891	331.5915	6.232
2021	197	0	27.4503	32.7729118354315	19.0633458918891	321.3118	5.5105
2021	198	3.895	26.2965	31.2234118354315	18.3052458918891	293.9852	5.3202
2021	199	5.405	25.23155	29.5529118354315	17.8458458918891	293.0597	4.0591
2021	200	1.018	25.2546	29.3818118354315	18.0630458918891	279.9331	3.0884
2021	201	1.064	25.8489	30.7881118354315	17.8453458918891	305.3305	3.0502
2021	202	7.012	25.9604	29.7719118354315	19.0845458918891	259.1161	2.7857
2021	203	0	26.60195	32.7627118354315	17.3768458918891	310.7016	2.8079
2021	204	0	28.4469	34.0482118354315	19.7812458918891	309.9119	3.4844
2021	205	0	29.05855	35.1665118354315	19.8862458918891	322.7897	2.7805
2021	206	0.147	28.86075	34.3863118354315	20.2708458918891	288.9641	2.2019
2021	207	0	28.20135	33.6930118354315	19.6453458918891	297.318	2.1589
2021	208	0	28.1812	33.3651118354315	19.9329458918891	286.4872	2.6156
2021	209	0	28.19275	33.7882118354315	19.5329458918891	310.1747	3.0773
2021	210	0	28.8474	34.4959118354315	20.1345458918891	313.0052	4.7084
2021	211	0	28.24685	33.4839118354315	19.9454458918891	302.5193	4.9377
2021	212	0	28.51165	33.2133118354315	20.7456458918891	309.1201	4.4537
2021	213	0	28.6711	33.3855118354315	20.8923458918891	295.4941	3.8236
2021	214	0	29.1849	33.7971118354315	21.5083458918891	286.901	3.3905
2021	215	0	29.1868	34.1976118354315	21.1116458918891	297.4886	4.0102
2021	216	0	29.5335	34.7224118354315	21.2802458918891	298.5595	3.7754
2021	217	0	29.3881	34.1934118354315	21.5184458918891	288.975	2.9421
2021	218	0	29.73	34.3404118354315	22.0552458918891	299.8822	2.4014
2021	219	0	29.03095	34.8123118354315	20.1852458918891	320.1301	2.6463
2021	220	0	29.32865	35.2148118354315	20.3781458918891	281.8737	2.01
2021	221	0	29.8036	34.5892118354315	21.9536458918891	240.0583	2.4202
2021	222	0	29.3483	34.3436118354315	21.2886458918891	279.6258	2.2926
2021	223	0.182	29.64465	34.1281118354315	22.0968458918891	277.8717	2.6106
2021	224	4.438	29.4028	34.2427118354315	21.4985458918891	259.6802	2.5529
2021	225	3.383	29.27695	34.4749118354315	21.0146458918891	266.0887	3.0313
2021	226	0	29.34865	34.1002118354315	21.5327458918891	267.4615	3.0623
2021	227	0.148	28.74365	33.8295118354315	20.5934458918891	270.8613	2.7457
2021	228	0	28.629	34.3209118354315	19.8727458918891	275.5661	2.1173
2021	229	0	28.99315	34.2516118354315	20.6703458918891	299.0775	2.3846
2021	230	0.172	28.93315	33.5196118354315	21.2823458918891	272.6207	2.647
2021	231	1.148	28.32045	32.8331118354315	20.7434458918891	273.9165	2.9679
2021	232	0	28.87545	33.5077118354315	21.1788458918891	274.1937	3.5281
2021	233	0.728	28.7417	32.4530118354315	21.9660458918891	251.6649	3.4531
2021	234	0.135	28.9515	33.9187118354315	20.9199458918891	267.2422	4.1214
2021	235	0	28.04045	33.1552118354315	19.8613458918891	262.3737	4.2869
2021	236	0	27.9432	33.0633118354315	19.7587458918891	264.6042	3.8519
2021	237	0	29.96725	35.7943118354315	21.0758458918891	285.8607	4.5381
2021	238	0	28.52465	35.4052118354315	18.5797458918891	243.2984	4.9652
2021	239	0.207	26.87535	32.0314118354315	18.6549458918891	260.8643	4.1281
2021	240	0	27.2973	32.3266118354315	19.2036458918891	269.7782	3.5949
2021	241	21.593	28.22665	31.8270118354315	21.5619458918891	188.5967	4.4502
2021	242	3.835	26.126	30.8767118354315	18.3109458918891	252.4814	3.8043
2021	243	0	27.0092	32.1113118354315	18.8427458918891	225.5139	3.5639
2021	244	0	26.7104	30.8297118354315	19.5267458918891	133.7659	3.011
2021	245	0	25.26095	31.3123118354315	16.1452458918891	275.3779	1.793
2021	246	1.92	25.17985	30.7811118354315	16.5142458918891	235.2453	3.5716
2021	247	0.362	27.1587	33.0995118354315	18.1535458918891	263.2684	2.5461
2021	248	0	26.98775	32.5321118354315	18.3790458918891	230.7323	3.4863
2021	249	0	27.4534	32.8553118354315	18.9871458918891	236.8882	3.3693
2021	250	0.861	26.7531	31.8425118354315	18.5993458918891	202.6232	3.0817
2021	251	5.415	24.8958	28.3232118354315	18.4040458918891	159.4589	2.9698
2021	252	14.232	25.13	29.3878118354315	17.8078458918891	239.0125	3.534
2021	253	0	26.02215	32.7710118354315	16.2089458918891	281.6511	3.1975
2021	254	0.742	24.29665	32.6576118354315	12.8713458918891	173.1567	4.7702
2021	255	0	20.06135	23.5697118354315	13.4886458918891	208.2132	3.7362
2021	256	0	21.387	26.7294118354315	12.9802458918891	216.0093	3.3449
2021	257	0.122	23.8011	28.1774118354315	16.3604458918891	216.0062	3.3522
2021	258	0.67	22.45055	26.6183118354315	15.2184458918891	228.1	1.7454
2021	259	0	23.1372	28.6673118354315	14.5427458918891	251.1417	2.5323
2021	260	0	23.60515	28.9938118354315	15.1521458918891	225.2379	4.581
2021	261	0	23.83825	29.8102118354315	14.8019458918891	228.0744	3.9687
2021	262	0	23.3886	30.1189118354315	13.5939458918891	173.1083	4.6137
2021	263	0	20.8594	26.6208118354315	12.0336458918891	234.5799	2.9087
2021	264	0	22.90345	28.9421118354315	13.8004458918891	253.4896	5.4761
2021	265	0	22.68405	28.9432118354315	13.3605458918891	243.3301	6.1228
2021	266	39.156	20.87095	27.4232118354315	11.2543458918891	53.7065	5.9074
2021	267	62.537	13.97785	14.7359118354315	10.1554458918891	31.1346	7.1733
2021	268	34.236	16.273	18.4791118354315	11.0025458918891	126.6997	6.3639
2021	269	2.202	18.7773	20.3878118354315	14.1024458918891	171.0732	6.2615
2021	270	10.22	18.4689	20.0331118354315	13.8403458918891	52.8864	6.2106
2021	271	6.389	17.33925	18.7111118354315	12.9030458918891	75.5077	6.2022
2021	272	0	17.8075	20.7324118354315	11.8182458918891	222.9114	2.7126
2021	273	0	17.63395	21.2105118354315	10.9930458918891	200.9518	2.9092
2021	274	0	18.3836	21.7270118354315	11.9758458918891	200.2986	2.532
2021	275	0	16.15345	22.7826118354315	6.45994589188911	217.8021	1.4004
2021	276	0	16.47785	23.7115118354315	6.17984589188911	231.955	2.1135
2021	277	0	18.2928	22.1112118354315	11.4100458918891	212.1792	2.8329
2021	278	0	19.0098	25.9090118354315	9.04624589188911	232.3447	2.5898
2021	279	0	21.2997	29.0972118354315	10.4378458918891	234.49	2.9152
2021	280	0	21.40665	27.6882118354315	12.0607458918891	219.8937	4.3984
2021	281	0	20.5266	25.9793118354315	12.0095458918891	189.6134	5.3277
2021	282	2.307	20.47415	21.6147118354315	16.2692458918891	85.8861	6.2267
2021	283	0	21.24195	22.7959118354315	16.6236458918891	114.816	3.5318
2021	284	5.269	21.24765	23.6246118354315	15.8063458918891	127.8871	2.4361
2021	285	2.19	18.7118	23.1121118354315	11.2471458918891	102.0516	3.4403
2021	286	0	20.36265	25.1492118354315	12.5117458918891	193.6952	2.2972
2021	287	0	20.4365	24.8235118354315	12.9851458918891	94.3845	2.8404
2021	288	27.801	20.02475	23.5504118354315	13.4347458918891	141.2294	4.3863
2021	289	0	16.9947	21.4612118354315	9.46384589188911	183.156	2.7335
2021	290	0.489	16.47055	20.1825118354315	9.69424589188911	161.8727	4.1981
2021	291	1.731	16.05055	19.2528118354315	9.78394589188911	106.6758	2.7526
2021	292	13.958	16.3347	17.1567118354315	12.4483458918891	58.8962	3.5292
2021	293	0.163	17.1162	19.9946118354315	11.1734458918891	143.731	2.7067
2021	294	0	17.3293	21.5056118354315	10.0886458918891	174.5549	2.0581
2021	295	0	19.11735	23.3883118354315	11.7820458918891	195.3504	3.3801
2021	296	0	19.9959	25.3307118354315	11.5967458918891	192.8622	3.693
2021	297	0	20.6333	26.3379118354315	11.8643458918891	195.4741	3.0052
2021	298	0	20.67905	26.1976118354315	12.0961458918891	189.2807	3.0343
2021	299	0	20.2022	26.0229118354315	11.3171458918891	187.6724	3.4592
2021	300	0.212	17.5533	24.0815118354315	7.96074589188911	128.8683	2.612
2021	301	0	21.20985	23.8427118354315	15.5126458918891	150.5568	5.09
2021	302	0	22.6815	27.4412118354315	14.8574458918891	187.9466	4.3708
2021	303	0.659	15.5887	24.8739118354315	3.23914589188911	143.3102	5.8279
2021	304	0	11.1456	15.4585118354315	3.76834589188911	175.8604	3.027
2021	305	0.217	12.0548	14.3760118354315	6.66924589188911	83.1119	4.3689
2021	306	0	17.75195	22.8229118354315	9.6166458918891	188.3978	4.1989
2021	307	0	14.7981	21.4442118354315	5.08764589188911	184.1295	3.9181
2021	308	0	12.87595	18.0418118354315	4.64574589188911	72.2738	3.5549
2021	309	0.846	12.21875	16.0027118354315	5.37044589188911	126.9414	3.3774
2021	310	0	14.67545	16.7602118354315	9.52634589188911	186.3904	6.6241
2021	311	0	12.5354	20.2216118354315	1.78484589188911	170.5871	3.8417
2021	312	0	14.2239	17.8246118354315	7.55884589188911	49.5757	3.8742
2021	313	0	12.71795	17.7050118354315	4.66654589188911	178.9975	4.9794
2021	314	0	8.83455	17.1555118354315	-2.55075410811089	174.2059	3.3405
2021	315	0	14.20525	21.9576118354315	3.38854589188911	173.9082	5.6809
2021	316	0	17.4565	22.9368118354315	8.91184589188911	157.9636	6.1295
2021	317	0	16.52775	21.3939118354315	8.59724589188911	105.0793	5.7681
2021	318	0	5.50255	12.5184118354315	-4.57765410811089	169.5426	3.5954
2021	319	0	8.877	14.9757118354315	-0.286054108110894	141.7858	4.3398
2021	320	0	7.9383	12.8260118354315	-0.0137541081108943	123.3752	3.1786
2021	321	0	11.01475	20.1385118354315	-1.17335410811089	161.0067	4.1856
2021	322	0	14.9053	24.1202118354315	2.62604589188911	161.0445	3.5634
2021	323	0	18.72315	24.9728118354315	9.40914589188911	152.098	3.6657
2021	324	0.781	17.4305	21.6733118354315	10.1233458918891	92.0528	3.2407
2021	325	10.67	18.31485	18.1973118354315	15.3680458918891	19.5487	4.0506
2021	326	4.701	20.63925	22.1567118354315	16.0574458918891	102.0523	2.6408
2021	327	0.917	21.35105	23.4208118354315	16.2169458918891	128.971	4.64
2021	328	0	10.54185	18.0692118354315	-0.0498541081108943	160.5612	4.7715
2021	329	0	7.92155	15.7301118354315	-2.95135410811089	140.6344	2.779
2021	330	0	9.06075	15.9846118354315	-0.927454108110894	129.364	2.356
2021	331	1.151	10.87775	12.0407118354315	6.65044589188911	26.0456	1.9812
2021	332	0.525	16.7209	20.0697118354315	10.3077458918891	115.6393	3.803
2021	333	33.591	10.48795	18.6220118354315	-0.710454108110894	9.1734	5.1388
2021	334	1.974	5.83345	11.2935118354315	-2.69095410811089	123.1722	3.8252
2021	335	0	12.0765	16.9880118354315	4.10064589188911	148.2023	5.49
2021	336	0	11.1491	15.3313118354315	3.90254589188911	144.9771	4.6607
2021	337	1.957	6.7553	12.1764118354315	-1.73015410811089	30.016	4.4327
2021	338	0	-0.46645	1.60621183543146	-5.60345410811089	132.7137	3.2751
2021	339	0	5.6831	11.5639118354315	-3.26205410811089	145.8774	3.6308
2021	340	0	4.67945	13.0903118354315	-6.79575410811089	140.431	1.7338
2021	341	0	4.8879	12.7417118354315	-6.03025410811089	137.8414	2.0728
2021	342	0	7.46295	14.1805118354315	-2.31895410811089	140.9287	3.8661
2021	343	0	7.4068	13.0857118354315	-1.33645410811089	141.6198	3.3138
2021	344	0	6.4931	12.6538118354315	-2.73195410811089	98.8405	2.3439
2021	345	3.927	7.7888	9.29331183543146	3.21994589188911	42.6425	2.7594
2021	346	0.111	9.3313	10.8439118354315	4.75434589188911	68.6876	3.6045
2021	347	0	13.81575	18.2370118354315	6.33014589188911	131.9651	3.6348
2021	348	0	12.32675	17.6972118354315	3.89194589188911	124.6111	2.3122
2021	349	0.18	7.9288	12.7094118354315	0.0838458918891059	73.5712	1.6388
2021	350	0.76	12.6793	14.9531118354315	7.34114589188911	127.351	2.973
2021	351	0	8.4448	14.1552118354315	-0.329954108110894	140.7058	3.4381
2021	352	0	10.54235	15.8145118354315	2.20584589188911	135.3038	5.6934
2021	353	0	8.14195	13.2357118354315	-0.0161541081108942	138.474	5.0022
2021	354	0	10.77925	15.8638118354315	2.63034589188911	131.0858	6.4885
