"","GEOID","value","year","doy","variable","model"
"107",31019,21.7330857311623,1951,107,"tmax","nclim"
"108",31019,19.617299363583,1951,108,"tmax","nclim"
"109",31019,13.6690666075749,1951,109,"tmax","nclim"
"110",31019,10.8860786817496,1951,110,"tmax","nclim"
"111",31019,4.03669524862419,1951,111,"tmax","nclim"
"112",31019,10.2186067477812,1951,112,"tmax","nclim"
"113",31019,18.0358087933516,1951,113,"tmax","nclim"
"114",31019,15.9376362407509,1951,114,"tmax","nclim"
"115",31019,12.4742892554289,1951,115,"tmax","nclim"
"116",31019,12.1913512718828,1951,116,"tmax","nclim"
"117",31019,21.783219053021,1951,117,"tmax","nclim"
"118",31019,26.5017276911796,1951,118,"tmax","nclim"
"119",31019,25.0735853895356,1951,119,"tmax","nclim"
"120",31019,20.8200718926478,1951,120,"tmax","nclim"
"121",31019,18.8836689606498,1951,121,"tmax","nclim"
"122",31019,21.4275601302521,1951,122,"tmax","nclim"
"123",31019,22.9881157316739,1951,123,"tmax","nclim"
"124",31019,22.5693724427042,1951,124,"tmax","nclim"
"125",31019,21.339291836642,1951,125,"tmax","nclim"
"126",31019,15.6806027436558,1951,126,"tmax","nclim"
"127",31019,17.4024659787552,1951,127,"tmax","nclim"
"128",31019,22.0620560472525,1951,128,"tmax","nclim"
"129",31019,21.061732106571,1951,129,"tmax","nclim"
"130",31019,17.4232548286643,1951,130,"tmax","nclim"
"131",31019,20.4059844364094,1951,131,"tmax","nclim"
"132",31019,22.0914916079256,1951,132,"tmax","nclim"
"133",31019,22.2620639174799,1951,133,"tmax","nclim"
"134",31019,21.0538965010945,1951,134,"tmax","nclim"
"135",31019,20.9344078853161,1951,135,"tmax","nclim"
"136",31019,22.572780532173,1951,136,"tmax","nclim"
"137",31019,21.185285452046,1951,137,"tmax","nclim"
"138",31019,20.6217882670934,1951,138,"tmax","nclim"
"139",31019,22.7320092493975,1951,139,"tmax","nclim"
"140",31019,24.2520652790613,1951,140,"tmax","nclim"
"141",31019,20.783740401268,1951,141,"tmax","nclim"
"142",31019,20.358266399631,1951,142,"tmax","nclim"
"143",31019,22.1976197739191,1951,143,"tmax","nclim"
"144",31019,25.7674207378037,1951,144,"tmax","nclim"
"145",31019,24.7056999976122,1951,145,"tmax","nclim"
"146",31019,22.1216416381582,1951,146,"tmax","nclim"
"147",31019,22.9845302738721,1951,147,"tmax","nclim"
"148",31019,24.2051684305638,1951,148,"tmax","nclim"
"149",31019,23.5097834875312,1951,149,"tmax","nclim"
"150",31019,26.4106198021128,1951,150,"tmax","nclim"
"151",31019,26.4605155028874,1951,151,"tmax","nclim"
"152",31019,21.6042121113101,1951,152,"tmax","nclim"
"153",31019,15.8490949657899,1951,153,"tmax","nclim"
"154",31019,14.399758756538,1951,154,"tmax","nclim"
"155",31019,17.5950329175478,1951,155,"tmax","nclim"
"156",31019,16.9445188302028,1951,156,"tmax","nclim"
"157",31019,20.3397723715517,1951,157,"tmax","nclim"
"158",31019,24.3333952924873,1951,158,"tmax","nclim"
"159",31019,24.9956250137921,1951,159,"tmax","nclim"
"160",31019,24.6041181366655,1951,160,"tmax","nclim"
"161",31019,24.1636772004864,1951,161,"tmax","nclim"
"162",31019,22.7323610435558,1951,162,"tmax","nclim"
"163",31019,24.9844318756574,1951,163,"tmax","nclim"
"164",31019,26.1140268905253,1951,164,"tmax","nclim"
"165",31019,25.954542696476,1951,165,"tmax","nclim"
"166",31019,26.047455768042,1951,166,"tmax","nclim"
"167",31019,28.9474353654475,1951,167,"tmax","nclim"
"168",31019,29.2895385275913,1951,168,"tmax","nclim"
"169",31019,26.3108422771285,1951,169,"tmax","nclim"
"170",31019,28.0470946174634,1951,170,"tmax","nclim"
"171",31019,24.111109667941,1951,171,"tmax","nclim"
"172",31019,23.2195847698405,1951,172,"tmax","nclim"
"173",31019,23.0031872278527,1951,173,"tmax","nclim"
"174",31019,21.8020306855817,1951,174,"tmax","nclim"
"175",31019,23.3999285079256,1951,175,"tmax","nclim"
"176",31019,29.594775003723,1951,176,"tmax","nclim"
"177",31019,27.1070388887502,1951,177,"tmax","nclim"
"178",31019,27.2901640277875,1951,178,"tmax","nclim"
"179",31019,22.3386585154111,1951,179,"tmax","nclim"
"180",31019,21.1214645791657,1951,180,"tmax","nclim"
"181",31019,22.1265342529816,1951,181,"tmax","nclim"
"182",31019,23.5673095727269,1951,182,"tmax","nclim"
"183",31019,22.4689537935619,1951,183,"tmax","nclim"
"184",31019,24.8910094582582,1951,184,"tmax","nclim"
"185",31019,24.0051872624627,1951,185,"tmax","nclim"
"186",31019,21.4966088427773,1951,186,"tmax","nclim"
"187",31019,28.1231570719164,1951,187,"tmax","nclim"
"188",31019,32.940010683446,1951,188,"tmax","nclim"
"189",31019,31.7922635946093,1951,189,"tmax","nclim"
"190",31019,27.6964068948468,1951,190,"tmax","nclim"
"191",31019,24.1265213097198,1951,191,"tmax","nclim"
"192",31019,16.8703661240354,1951,192,"tmax","nclim"
"193",31019,15.5984850801245,1951,193,"tmax","nclim"
"194",31019,23.6003411389604,1951,194,"tmax","nclim"
"195",31019,26.2393277038502,1951,195,"tmax","nclim"
"196",31019,30.189512677585,1951,196,"tmax","nclim"
"197",31019,32.9208066689817,1951,197,"tmax","nclim"
"198",31019,33.6785536808304,1951,198,"tmax","nclim"
"199",31019,30.550325304647,1951,199,"tmax","nclim"
"200",31019,33.1944186928906,1951,200,"tmax","nclim"
"201",31019,34.7982675561422,1951,201,"tmax","nclim"
"202",31019,33.3028899084164,1951,202,"tmax","nclim"
"203",31019,27.4133300539814,1951,203,"tmax","nclim"
"204",31019,28.905271557313,1951,204,"tmax","nclim"
"205",31019,30.0501069449171,1951,205,"tmax","nclim"
"206",31019,30.7960458141339,1951,206,"tmax","nclim"
"207",31019,32.8352634272998,1951,207,"tmax","nclim"
"208",31019,33.546339815176,1951,208,"tmax","nclim"
"209",31019,29.5110828325718,1951,209,"tmax","nclim"
"210",31019,29.2562030259567,1951,210,"tmax","nclim"
"211",31019,31.2511042696011,1951,211,"tmax","nclim"
"212",31019,31.1718382337425,1951,212,"tmax","nclim"
"213",31019,31.9363370266142,1951,213,"tmax","nclim"
"214",31019,34.5161755296249,1951,214,"tmax","nclim"
"215",31019,30.3802165751216,1951,215,"tmax","nclim"
"216",31019,28.1883170559436,1951,216,"tmax","nclim"
"217",31019,34.2177281002455,1951,217,"tmax","nclim"
"218",31019,35.3636031512973,1951,218,"tmax","nclim"
"219",31019,34.5906563710563,1951,219,"tmax","nclim"
"220",31019,32.7099470835698,1951,220,"tmax","nclim"
"221",31019,28.0066509616526,1951,221,"tmax","nclim"
"222",31019,27.3304534169692,1951,222,"tmax","nclim"
"223",31019,27.031585442869,1951,223,"tmax","nclim"
"224",31019,28.7726291433165,1951,224,"tmax","nclim"
"225",31019,28.8460659641254,1951,225,"tmax","nclim"
"226",31019,28.4611386935922,1951,226,"tmax","nclim"
"227",31019,26.1555023751681,1951,227,"tmax","nclim"
"228",31019,27.462102898314,1951,228,"tmax","nclim"
"229",31019,28.1490577014187,1951,229,"tmax","nclim"
"230",31019,28.5682008432437,1951,230,"tmax","nclim"
"231",31019,28.9828539747226,1951,231,"tmax","nclim"
"232",31019,26.0568073210837,1951,232,"tmax","nclim"
"233",31019,24.2442808392682,1951,233,"tmax","nclim"
"234",31019,21.9587107896805,1951,234,"tmax","nclim"
"235",31019,22.6724462426161,1951,235,"tmax","nclim"
"236",31019,27.3314021358007,1951,236,"tmax","nclim"
"237",31019,28.459867650195,1951,237,"tmax","nclim"
"238",31019,29.8453683717341,1951,238,"tmax","nclim"
"239",31019,30.4063988011095,1951,239,"tmax","nclim"
"240",31019,29.3736816999279,1951,240,"tmax","nclim"
"241",31019,31.477149332626,1951,241,"tmax","nclim"
"242",31019,33.0265923149978,1951,242,"tmax","nclim"
"243",31019,30.3525195423561,1951,243,"tmax","nclim"
"244",31019,22.9260598066487,1951,244,"tmax","nclim"
"245",31019,20.783713078197,1951,245,"tmax","nclim"
"246",31019,19.219510261771,1951,246,"tmax","nclim"
"247",31019,18.3085737137855,1951,247,"tmax","nclim"
"248",31019,21.8977145635629,1951,248,"tmax","nclim"
"249",31019,23.3335976857173,1951,249,"tmax","nclim"
"250",31019,20.4028694395778,1951,250,"tmax","nclim"
"251",31019,23.7729082447064,1951,251,"tmax","nclim"
"252",31019,23.4638345913042,1951,252,"tmax","nclim"
"253",31019,26.453529714029,1951,253,"tmax","nclim"
"254",31019,30.8114841572846,1951,254,"tmax","nclim"
"255",31019,26.3529440994504,1951,255,"tmax","nclim"
"256",31019,22.0245026961158,1951,256,"tmax","nclim"
"257",31019,22.5159424030328,1951,257,"tmax","nclim"
"258",31019,17.5669628298735,1951,258,"tmax","nclim"
"259",31019,22.034592347809,1951,259,"tmax","nclim"
"260",31019,24.3081748538379,1951,260,"tmax","nclim"
"261",31019,25.3601123426534,1951,261,"tmax","nclim"
"262",31019,24.7663967881022,1951,262,"tmax","nclim"
"263",31019,29.4688734019859,1951,263,"tmax","nclim"
"264",31019,20.5523277898378,1951,264,"tmax","nclim"
"265",31019,19.1695429252673,1951,265,"tmax","nclim"
"266",31019,18.815608664404,1951,266,"tmax","nclim"
"267",31019,13.8881693588027,1951,267,"tmax","nclim"
"268",31019,12.3410797088961,1951,268,"tmax","nclim"
"269",31019,22.0362498398069,1951,269,"tmax","nclim"
"270",31019,18.01277385935,1951,270,"tmax","nclim"
"271",31019,13.1486985638172,1951,271,"tmax","nclim"
"272",31019,23.5418180393267,1951,272,"tmax","nclim"
"273",31019,28.3755830413179,1951,273,"tmax","nclim"
"274",31019,30.4988170115254,1951,274,"tmax","nclim"
"275",31019,29.7595034762274,1951,275,"tmax","nclim"
"276",31019,27.9134884099417,1951,276,"tmax","nclim"
"277",31019,21.5687797084639,1951,277,"tmax","nclim"
"278",31019,16.5725206385685,1951,278,"tmax","nclim"
"279",31019,8.9828231840194,1951,279,"tmax","nclim"
"280",31019,12.9399691322182,1951,280,"tmax","nclim"
"281",31019,17.3219947022728,1951,281,"tmax","nclim"
"282",31019,20.4717889035804,1951,282,"tmax","nclim"
"283",31019,23.9147243303589,1951,283,"tmax","nclim"
"284",31019,24.7698020225839,1951,284,"tmax","nclim"
"285",31019,23.5269214314751,1951,285,"tmax","nclim"
"286",31019,20.9651979804039,1951,286,"tmax","nclim"
"287",31019,20.4525943926618,1951,287,"tmax","nclim"
"288",31019,20.6872448921204,1951,288,"tmax","nclim"
"289",31019,16.0295967312553,1951,289,"tmax","nclim"
"290",31019,8.67060724466662,1951,290,"tmax","nclim"
"291",31019,9.50752474009236,1951,291,"tmax","nclim"
"292",31019,7.69169343102582,1951,292,"tmax","nclim"
"293",31019,11.9872920513153,1951,293,"tmax","nclim"
"294",31019,12.1310826675801,1951,294,"tmax","nclim"
"295",31019,6.47248834258393,1951,295,"tmax","nclim"
"296",31019,12.5097385758086,1951,296,"tmax","nclim"
"297",31019,17.9087645064426,1951,297,"tmax","nclim"
"298",31019,20.1210351601432,1951,298,"tmax","nclim"
"299",31019,14.1280365220354,1951,299,"tmax","nclim"
"300",31019,5.3043286102482,1951,300,"tmax","nclim"
"301",31019,12.812103645711,1951,301,"tmax","nclim"
"302",31019,17.6123748979991,1951,302,"tmax","nclim"
"303",31019,14.6804599554478,1951,303,"tmax","nclim"
"304",31019,3.37353077493136,1951,304,"tmax","nclim"
"305",31019,-0.51845011994673,1951,305,"tmax","nclim"
"306",31019,-2.67091863531666,1951,306,"tmax","nclim"
"307",31019,5.79005584101888,1951,307,"tmax","nclim"
"308",31019,-0.519413924801806,1951,308,"tmax","nclim"
"309",31019,-0.947522627908878,1951,309,"tmax","nclim"
"310",31019,4.72258902397714,1951,310,"tmax","nclim"
"311",31019,6.67282792171346,1951,311,"tmax","nclim"
"312",31019,13.5693154572686,1951,312,"tmax","nclim"
"313",31019,16.0700872163229,1951,313,"tmax","nclim"
"314",31019,17.465423504763,1951,314,"tmax","nclim"
"315",31019,16.6205756830264,1951,315,"tmax","nclim"
"316",31019,16.3016053958784,1951,316,"tmax","nclim"
"317",31019,13.6131600530087,1951,317,"tmax","nclim"
"318",31019,9.82189680466169,1951,318,"tmax","nclim"
"319",31019,6.50821881033952,1951,319,"tmax","nclim"
"320",31019,0.846325314627324,1951,320,"tmax","nclim"
"321",31019,-2.3488065577289,1951,321,"tmax","nclim"
"322",31019,4.73279642021354,1951,322,"tmax","nclim"
"323",31019,9.04267880697794,1951,323,"tmax","nclim"
"324",31019,11.1033797320686,1951,324,"tmax","nclim"
"325",31019,11.3206651195695,1951,325,"tmax","nclim"
"326",31019,4.40187251237752,1951,326,"tmax","nclim"
"327",31019,2.29550221505799,1951,327,"tmax","nclim"
"328",31019,2.24982777270901,1951,328,"tmax","nclim"
"329",31019,3.96572060024814,1951,329,"tmax","nclim"
"330",31019,8.64863807038416,1951,330,"tmax","nclim"
"331",31019,10.8256793354131,1951,331,"tmax","nclim"
"332",31019,12.6865190516544,1951,332,"tmax","nclim"
"333",31019,13.3229454122012,1951,333,"tmax","nclim"
"334",31019,14.3707814884337,1951,334,"tmax","nclim"
"335",31019,13.1722431786453,1951,335,"tmax","nclim"
"336",31019,11.4307689240462,1951,336,"tmax","nclim"
"337",31019,9.24432685254495,1951,337,"tmax","nclim"
"338",31019,6.84594241425961,1951,338,"tmax","nclim"
"339",31019,5.78542188526709,1951,339,"tmax","nclim"
"340",31019,4.51122083967622,1951,340,"tmax","nclim"
"341",31019,1.49086993652148,1951,341,"tmax","nclim"
"342",31019,-2.38618983748027,1951,342,"tmax","nclim"
"343",31019,-1.04719280073113,1951,343,"tmax","nclim"
"344",31019,3.30651657038097,1951,344,"tmax","nclim"
"345",31019,3.93870377219931,1951,345,"tmax","nclim"
"346",31019,5.62832496551019,1951,346,"tmax","nclim"
"347",31019,1.10073417509962,1951,347,"tmax","nclim"
"348",31019,-6.31789476679096,1951,348,"tmax","nclim"
"349",31019,-15.2458745324159,1951,349,"tmax","nclim"
"350",31019,-13.5461638479293,1951,350,"tmax","nclim"
"351",31019,-6.11535810575455,1951,351,"tmax","nclim"
"352",31019,-6.50430453691302,1951,352,"tmax","nclim"
"353",31019,-9.17763048825385,1951,353,"tmax","nclim"
"354",31019,-10.4450066448012,1951,354,"tmax","nclim"
"355",31019,-11.4318841567522,1951,355,"tmax","nclim"
"356",31019,-1.16298298938333,1951,356,"tmax","nclim"
"357",31019,-0.8961303828069,1951,357,"tmax","nclim"
"358",31019,-8.03760800369178,1951,358,"tmax","nclim"
"359",31019,-4.74298270018418,1951,359,"tmax","nclim"
"360",31019,-3.82226602459633,1951,360,"tmax","nclim"
"361",31019,-1.58262073038783,1951,361,"tmax","nclim"
"362",31019,2.12727808452482,1951,362,"tmax","nclim"
"363",31019,7.23484766049476,1951,363,"tmax","nclim"
"364",31019,5.32204822120787,1951,364,"tmax","nclim"
"365",31019,2.31688567590487,1951,365,"tmax","nclim"
"366",31019,-9.30280319723902,1952,1,"tmax","nclim"
"367",31019,-2.63047408647364,1952,2,"tmax","nclim"
"368",31019,0.730492760271093,1952,3,"tmax","nclim"
"369",31019,-0.338167680054608,1952,4,"tmax","nclim"
"370",31019,-2.09123845110777,1952,5,"tmax","nclim"
"371",31019,-1.26731202474359,1952,6,"tmax","nclim"
"372",31019,-0.57468900418416,1952,7,"tmax","nclim"
"373",31019,3.29467326148024,1952,8,"tmax","nclim"
"374",31019,2.57251696944048,1952,9,"tmax","nclim"
"375",31019,1.9223700973052,1952,10,"tmax","nclim"
"376",31019,6.7776605335972,1952,11,"tmax","nclim"
"377",31019,4.33449612142919,1952,12,"tmax","nclim"
"378",31019,5.52201106352142,1952,13,"tmax","nclim"
"379",31019,8.1097944625948,1952,14,"tmax","nclim"
"380",31019,9.12329708775388,1952,15,"tmax","nclim"
"381",31019,8.35682027230534,1952,16,"tmax","nclim"
"382",31019,6.2850362441585,1952,17,"tmax","nclim"
"383",31019,7.1483715529306,1952,18,"tmax","nclim"
"384",31019,7.44942136165462,1952,19,"tmax","nclim"
"385",31019,4.38360774469904,1952,20,"tmax","nclim"
"386",31019,3.35666902608509,1952,21,"tmax","nclim"
"387",31019,-2.17826550732119,1952,22,"tmax","nclim"
"388",31019,-13.1440942098823,1952,23,"tmax","nclim"
"389",31019,-6.07108341855339,1952,24,"tmax","nclim"
"390",31019,3.97972503700588,1952,25,"tmax","nclim"
"391",31019,5.0057239610749,1952,26,"tmax","nclim"
"392",31019,6.49636529895324,1952,27,"tmax","nclim"
"393",31019,6.35543236004401,1952,28,"tmax","nclim"
"394",31019,2.88657558412303,1952,29,"tmax","nclim"
"395",31019,10.1412997792793,1952,30,"tmax","nclim"
"396",31019,12.045395013275,1952,31,"tmax","nclim"
"397",31019,10.7886361540118,1952,32,"tmax","nclim"
"398",31019,11.0950128398364,1952,33,"tmax","nclim"
"399",31019,8.68892902437645,1952,34,"tmax","nclim"
"400",31019,8.47434288565117,1952,35,"tmax","nclim"
"401",31019,7.28887883055059,1952,36,"tmax","nclim"
"402",31019,6.80828235119204,1952,37,"tmax","nclim"
"403",31019,12.4608552233328,1952,38,"tmax","nclim"
"404",31019,10.6596504129186,1952,39,"tmax","nclim"
"405",31019,13.5538430051713,1952,40,"tmax","nclim"
"406",31019,14.2707714574246,1952,41,"tmax","nclim"
"407",31019,16.3019314227225,1952,42,"tmax","nclim"
"408",31019,13.3075399383714,1952,43,"tmax","nclim"
"409",31019,5.74037796994553,1952,44,"tmax","nclim"
"410",31019,1.56157653877818,1952,45,"tmax","nclim"
"411",31019,0.0138715985695289,1952,46,"tmax","nclim"
"412",31019,1.85702278809268,1952,47,"tmax","nclim"
"413",31019,5.68071487017825,1952,48,"tmax","nclim"
"414",31019,5.94425652789164,1952,49,"tmax","nclim"
"415",31019,1.56344173458122,1952,50,"tmax","nclim"
"416",31019,-3.22862362635287,1952,51,"tmax","nclim"
"417",31019,-3.22890554132718,1952,52,"tmax","nclim"
"418",31019,-0.696032473935357,1952,53,"tmax","nclim"
"419",31019,1.26844125938944,1952,54,"tmax","nclim"
"420",31019,-0.0731092964437543,1952,55,"tmax","nclim"
"421",31019,0.957603637560837,1952,56,"tmax","nclim"
"422",31019,8.71015813946724,1952,57,"tmax","nclim"
"423",31019,13.587443361554,1952,58,"tmax","nclim"
"424",31019,11.3680758053743,1952,59,"tmax","nclim"
"425",31019,0.719799442228543,1952,60,"tmax","nclim"
"426",31019,-0.62166542582261,1952,61,"tmax","nclim"
"427",31019,-1.46713706751979,1952,62,"tmax","nclim"
"428",31019,-9.10582005223142,1952,63,"tmax","nclim"
"429",31019,-8.84275826509995,1952,64,"tmax","nclim"
"430",31019,-5.75440510862236,1952,65,"tmax","nclim"
"431",31019,-3.95135913902446,1952,66,"tmax","nclim"
"432",31019,-0.24705241213087,1952,67,"tmax","nclim"
"433",31019,1.86541190993371,1952,68,"tmax","nclim"
"434",31019,1.50150419512316,1952,69,"tmax","nclim"
"435",31019,2.62915787355432,1952,70,"tmax","nclim"
"436",31019,3.3765325989527,1952,71,"tmax","nclim"
"437",31019,4.87894003942043,1952,72,"tmax","nclim"
"438",31019,1.27872907527121,1952,73,"tmax","nclim"
"439",31019,-0.469632039898771,1952,74,"tmax","nclim"
"440",31019,4.40147590316549,1952,75,"tmax","nclim"
"441",31019,7.84107742732084,1952,76,"tmax","nclim"
"442",31019,13.5926798080342,1952,77,"tmax","nclim"
"443",31019,10.2455250794375,1952,78,"tmax","nclim"
"444",31019,12.1266335939305,1952,79,"tmax","nclim"
"445",31019,12.1611248703697,1952,80,"tmax","nclim"
"446",31019,4.5245585565137,1952,81,"tmax","nclim"
"447",31019,-5.74593086106868,1952,82,"tmax","nclim"
"448",31019,-1.32131704928566,1952,83,"tmax","nclim"
"449",31019,-0.189037341382089,1952,84,"tmax","nclim"
"450",31019,3.45163645934832,1952,85,"tmax","nclim"
"451",31019,5.93097119542617,1952,86,"tmax","nclim"
"452",31019,10.5341812764542,1952,87,"tmax","nclim"
"453",31019,15.2935177717782,1952,88,"tmax","nclim"
"454",31019,21.5577283599709,1952,89,"tmax","nclim"
"455",31019,21.4593880319897,1952,90,"tmax","nclim"
"456",31019,19.1480742934384,1952,91,"tmax","nclim"
"457",31019,13.2036441598512,1952,92,"tmax","nclim"
"458",31019,13.4435117406936,1952,93,"tmax","nclim"
"459",31019,12.2333520571642,1952,94,"tmax","nclim"
"460",31019,8.50082901101324,1952,95,"tmax","nclim"
"461",31019,10.189324972373,1952,96,"tmax","nclim"
"462",31019,14.3949925424177,1952,97,"tmax","nclim"
"463",31019,22.5509224579304,1952,98,"tmax","nclim"
"464",31019,22.6524516683591,1952,99,"tmax","nclim"
"465",31019,7.17092991195902,1952,100,"tmax","nclim"
"466",31019,4.04583884935968,1952,101,"tmax","nclim"
"467",31019,4.2646458493192,1952,102,"tmax","nclim"
"468",31019,2.14300866590082,1952,103,"tmax","nclim"
"469",31019,7.18408838442609,1952,104,"tmax","nclim"
"470",31019,13.0444431150261,1952,105,"tmax","nclim"
"471",31019,15.3243089212647,1952,106,"tmax","nclim"
"472",31019,13.652976980315,1952,107,"tmax","nclim"
"473",31019,15.1734466628183,1952,108,"tmax","nclim"
"474",31019,17.8324804856807,1952,109,"tmax","nclim"
"475",31019,18.6998501744451,1952,110,"tmax","nclim"
"476",31019,17.8693512142459,1952,111,"tmax","nclim"
"477",31019,16.7031486177746,1952,112,"tmax","nclim"
"478",31019,9.68644319531284,1952,113,"tmax","nclim"
"479",31019,12.9151151991343,1952,114,"tmax","nclim"
"480",31019,16.7890539176856,1952,115,"tmax","nclim"
