"","GEOID","value","year","doy","variable","model"
"78",20137,0,1951,78,"prcp","nclim"
"79",20137,0.0381598248456915,1951,79,"prcp","nclim"
"80",20137,0,1951,80,"prcp","nclim"
"81",20137,0,1951,81,"prcp","nclim"
"82",20137,0,1951,82,"prcp","nclim"
"83",20137,0,1951,83,"prcp","nclim"
"84",20137,0,1951,84,"prcp","nclim"
"85",20137,0,1951,85,"prcp","nclim"
"86",20137,0.00133442981332018,1951,86,"prcp","nclim"
"87",20137,1.06799096370998,1951,87,"prcp","nclim"
"88",20137,0.0697330256760643,1951,88,"prcp","nclim"
"89",20137,0,1951,89,"prcp","nclim"
"90",20137,0,1951,90,"prcp","nclim"
"91",20137,0,1951,91,"prcp","nclim"
"92",20137,0,1951,92,"prcp","nclim"
"93",20137,0,1951,93,"prcp","nclim"
"94",20137,0,1951,94,"prcp","nclim"
"95",20137,1.51386745242696,1951,95,"prcp","nclim"
"96",20137,0.913063376828244,1951,96,"prcp","nclim"
"97",20137,0,1951,97,"prcp","nclim"
"98",20137,0,1951,98,"prcp","nclim"
"99",20137,0.000726754383363745,1951,99,"prcp","nclim"
"100",20137,0.599755877125682,1951,100,"prcp","nclim"
"101",20137,0.151730964888345,1951,101,"prcp","nclim"
"102",20137,0,1951,102,"prcp","nclim"
"103",20137,0,1951,103,"prcp","nclim"
"104",20137,0,1951,104,"prcp","nclim"
"105",20137,0,1951,105,"prcp","nclim"
"106",20137,0,1951,106,"prcp","nclim"
"107",20137,0,1951,107,"prcp","nclim"
"108",20137,0,1951,108,"prcp","nclim"
"109",20137,0,1951,109,"prcp","nclim"
"110",20137,0.666460087947678,1951,110,"prcp","nclim"
"111",20137,1.25801667197232,1951,111,"prcp","nclim"
"112",20137,0.00338706144115381,1951,112,"prcp","nclim"
"113",20137,0,1951,113,"prcp","nclim"
"114",20137,0.000508464906332001,1951,114,"prcp","nclim"
"115",20137,0,1951,115,"prcp","nclim"
"116",20137,0,1951,116,"prcp","nclim"
"117",20137,0.746148815149801,1951,117,"prcp","nclim"
"118",20137,0,1951,118,"prcp","nclim"
"119",20137,0,1951,119,"prcp","nclim"
"120",20137,0.212208289385103,1951,120,"prcp","nclim"
"121",20137,0.176662807624068,1951,121,"prcp","nclim"
"122",20137,0,1951,122,"prcp","nclim"
"123",20137,0.00471307010340847,1951,123,"prcp","nclim"
"124",20137,0,1951,124,"prcp","nclim"
"125",20137,0,1951,125,"prcp","nclim"
"126",20137,0.0079939034604059,1951,126,"prcp","nclim"
"127",20137,0,1951,127,"prcp","nclim"
"128",20137,0,1951,128,"prcp","nclim"
"129",20137,0.461892413530956,1951,129,"prcp","nclim"
"130",20137,0.242113771956218,1951,130,"prcp","nclim"
"131",20137,0,1951,131,"prcp","nclim"
"132",20137,0,1951,132,"prcp","nclim"
"133",20137,0.438610350249106,1951,133,"prcp","nclim"
"134",20137,1.66095289284723,1951,134,"prcp","nclim"
"135",20137,0.594074824609255,1951,135,"prcp","nclim"
"136",20137,0.461019912884947,1951,136,"prcp","nclim"
"137",20137,0.214166404120624,1951,137,"prcp","nclim"
"138",20137,0.289224736470925,1951,138,"prcp","nclim"
"139",20137,0.52389578995736,1951,139,"prcp","nclim"
"140",20137,0,1951,140,"prcp","nclim"
"141",20137,4.25137329739437,1951,141,"prcp","nclim"
"142",20137,1.99215719689403,1951,142,"prcp","nclim"
"143",20137,0,1951,143,"prcp","nclim"
"144",20137,0.0030872807102768,1951,144,"prcp","nclim"
"145",20137,0.166152982080453,1951,145,"prcp","nclim"
"146",20137,0,1951,146,"prcp","nclim"
"147",20137,0,1951,147,"prcp","nclim"
"148",20137,0,1951,148,"prcp","nclim"
"149",20137,0.193769606751831,1951,149,"prcp","nclim"
"150",20137,0,1951,150,"prcp","nclim"
"151",20137,0,1951,151,"prcp","nclim"
"152",20137,0.407867763041143,1951,152,"prcp","nclim"
"153",20137,0.566790087024371,1951,153,"prcp","nclim"
"154",20137,0,1951,154,"prcp","nclim"
"155",20137,0,1951,155,"prcp","nclim"
"156",20137,0.0356945609249044,1951,156,"prcp","nclim"
"157",20137,2.05431548581834,1951,157,"prcp","nclim"
"158",20137,1.37996126962336,1951,158,"prcp","nclim"
"159",20137,1.27167741164827,1951,159,"prcp","nclim"
"160",20137,0.240989386172671,1951,160,"prcp","nclim"
"161",20137,0.934451884867852,1951,161,"prcp","nclim"
"162",20137,0.837194470878233,1951,162,"prcp","nclim"
"163",20137,0.198183420640335,1951,163,"prcp","nclim"
"164",20137,0,1951,164,"prcp","nclim"
"165",20137,0.482418903198681,1951,165,"prcp","nclim"
"166",20137,0.00236605258756562,1951,166,"prcp","nclim"
"167",20137,0.00277057016889254,1951,167,"prcp","nclim"
"168",20137,0.268558377275864,1951,168,"prcp","nclim"
"169",20137,0.377267675925242,1951,169,"prcp","nclim"
"170",20137,0.00118991228702821,1951,170,"prcp","nclim"
"171",20137,0.00613377192956314,1951,171,"prcp","nclim"
"172",20137,1.60251298452678,1951,172,"prcp","nclim"
"173",20137,5.00123303971793,1951,173,"prcp","nclim"
"174",20137,0.288442631536408,1951,174,"prcp","nclim"
"175",20137,0.0525087719423729,1951,175,"prcp","nclim"
"176",20137,0,1951,176,"prcp","nclim"
"177",20137,0,1951,177,"prcp","nclim"
"178",20137,0.594564562696114,1951,178,"prcp","nclim"
"179",20137,0.455385835429556,1951,179,"prcp","nclim"
"180",20137,0.387948553453673,1951,180,"prcp","nclim"
"181",20137,0.244768816265359,1951,181,"prcp","nclim"
"182",20137,0.0112650438032129,1951,182,"prcp","nclim"
"183",20137,0.105399824522044,1951,183,"prcp","nclim"
"184",20137,0.434888464656838,1951,184,"prcp","nclim"
"185",20137,0,1951,185,"prcp","nclim"
"186",20137,0.218255965450877,1951,186,"prcp","nclim"
"187",20137,0.00124245611787365,1951,187,"prcp","nclim"
"188",20137,0.000971359650097918,1951,188,"prcp","nclim"
"189",20137,0.00447421056267462,1951,189,"prcp","nclim"
"190",20137,0.145660920830019,1951,190,"prcp","nclim"
"191",20137,0.776800042077115,1951,191,"prcp","nclim"
"192",20137,6.43747320363396,1951,192,"prcp","nclim"
"193",20137,5.25047499485183,1951,193,"prcp","nclim"
"194",20137,0.225691711118347,1951,194,"prcp","nclim"
"195",20137,0,1951,195,"prcp","nclim"
"196",20137,0,1951,196,"prcp","nclim"
"197",20137,0.00022407895640323,1951,197,"prcp","nclim"
"198",20137,0.240461754746604,1951,198,"prcp","nclim"
"199",20137,1.05113991300265,1951,199,"prcp","nclim"
"200",20137,0,1951,200,"prcp","nclim"
"201",20137,0,1951,201,"prcp","nclim"
"202",20137,0,1951,202,"prcp","nclim"
"203",20137,3.36557259920396,1951,203,"prcp","nclim"
"204",20137,0,1951,204,"prcp","nclim"
"205",20137,0,1951,205,"prcp","nclim"
"206",20137,0,1951,206,"prcp","nclim"
"207",20137,0,1951,207,"prcp","nclim"
"208",20137,0,1951,208,"prcp","nclim"
"209",20137,0.155490877662312,1951,209,"prcp","nclim"
"210",20137,0.0583481145467152,1951,210,"prcp","nclim"
"211",20137,0.00189837722859362,1951,211,"prcp","nclim"
"212",20137,0.00363442978184474,1951,212,"prcp","nclim"
"213",20137,0,1951,213,"prcp","nclim"
"214",20137,0,1951,214,"prcp","nclim"
"215",20137,0.327760657409958,1951,215,"prcp","nclim"
"216",20137,0,1951,216,"prcp","nclim"
"217",20137,0,1951,217,"prcp","nclim"
"218",20137,0.000294736831596023,1951,218,"prcp","nclim"
"219",20137,1.12579280336698,1951,219,"prcp","nclim"
"220",20137,0.828272238726679,1951,220,"prcp","nclim"
"221",20137,0.357608157409388,1951,221,"prcp","nclim"
"222",20137,0.00455513159630069,1951,222,"prcp","nclim"
"223",20137,1.71635632504497,1951,223,"prcp","nclim"
"224",20137,0,1951,224,"prcp","nclim"
"225",20137,0.836069779803878,1951,225,"prcp","nclim"
"226",20137,1.27302916818544,1951,226,"prcp","nclim"
"227",20137,0,1951,227,"prcp","nclim"
"228",20137,0,1951,228,"prcp","nclim"
"229",20137,0,1951,229,"prcp","nclim"
"230",20137,0,1951,230,"prcp","nclim"
"231",20137,0.000126447371746364,1951,231,"prcp","nclim"
"232",20137,0.319132761696452,1951,232,"prcp","nclim"
"233",20137,0.20021166655382,1951,233,"prcp","nclim"
"234",20137,0.0435193856753278,1951,234,"prcp","nclim"
"235",20137,0.681092410456193,1951,235,"prcp","nclim"
"236",20137,0.462144692699637,1951,236,"prcp","nclim"
"237",20137,0.0115286403319292,1951,237,"prcp","nclim"
"238",20137,0,1951,238,"prcp","nclim"
"239",20137,0.0296199999357525,1951,239,"prcp","nclim"
"240",20137,0,1951,240,"prcp","nclim"
"241",20137,0,1951,241,"prcp","nclim"
"242",20137,0,1951,242,"prcp","nclim"
"243",20137,0,1951,243,"prcp","nclim"
"244",20137,0.209678947742571,1951,244,"prcp","nclim"
"245",20137,2.08821465284155,1951,245,"prcp","nclim"
"246",20137,2.69049250316202,1951,246,"prcp","nclim"
"247",20137,2.34879933893681,1951,247,"prcp","nclim"
"248",20137,0.111446974344813,1951,248,"prcp","nclim"
"249",20137,0.0756642110678449,1951,249,"prcp","nclim"
"250",20137,1.08315968910853,1951,250,"prcp","nclim"
"251",20137,0.441221316171843,1951,251,"prcp","nclim"
"252",20137,0.156256096914672,1951,252,"prcp","nclim"
"253",20137,0.00208026320068983,1951,253,"prcp","nclim"
"254",20137,0,1951,254,"prcp","nclim"
"255",20137,0.101324912591984,1951,255,"prcp","nclim"
"256",20137,0,1951,256,"prcp","nclim"
"257",20137,0,1951,257,"prcp","nclim"
"258",20137,0.216490744622914,1951,258,"prcp","nclim"
"259",20137,0,1951,259,"prcp","nclim"
"260",20137,0,1951,260,"prcp","nclim"
"261",20137,0,1951,261,"prcp","nclim"
"262",20137,0,1951,262,"prcp","nclim"
"263",20137,0,1951,263,"prcp","nclim"
"264",20137,8.72807005387649e-05,1951,264,"prcp","nclim"
"265",20137,0.134243026503215,1951,265,"prcp","nclim"
"266",20137,0,1951,266,"prcp","nclim"
"267",20137,0,1951,267,"prcp","nclim"
"268",20137,0,1951,268,"prcp","nclim"
"269",20137,0,1951,269,"prcp","nclim"
"270",20137,0,1951,270,"prcp","nclim"
"271",20137,0,1951,271,"prcp","nclim"
"272",20137,0,1951,272,"prcp","nclim"
"273",20137,0,1951,273,"prcp","nclim"
"274",20137,0,1951,274,"prcp","nclim"
"275",20137,0,1951,275,"prcp","nclim"
"276",20137,0.0130593420970335,1951,276,"prcp","nclim"
"277",20137,0.311500613045013,1951,277,"prcp","nclim"
"278",20137,0.191751140061962,1951,278,"prcp","nclim"
"279",20137,0.640095219656564,1951,279,"prcp","nclim"
"280",20137,0.0834017543579664,1951,280,"prcp","nclim"
"281",20137,0,1951,281,"prcp","nclim"
"282",20137,0,1951,282,"prcp","nclim"
"283",20137,0,1951,283,"prcp","nclim"
"284",20137,0,1951,284,"prcp","nclim"
"285",20137,0,1951,285,"prcp","nclim"
"286",20137,0.000240833327795068,1951,286,"prcp","nclim"
"287",20137,0.0714203071698808,1951,287,"prcp","nclim"
"288",20137,0,1951,288,"prcp","nclim"
"289",20137,0,1951,289,"prcp","nclim"
"290",20137,0,1951,290,"prcp","nclim"
"291",20137,0,1951,291,"prcp","nclim"
"292",20137,0,1951,292,"prcp","nclim"
"293",20137,0,1951,293,"prcp","nclim"
"294",20137,0.000585657901441058,1951,294,"prcp","nclim"
"295",20137,0.0801335532120184,1951,295,"prcp","nclim"
"296",20137,0,1951,296,"prcp","nclim"
"297",20137,0,1951,297,"prcp","nclim"
"298",20137,6.84210507754694e-05,1951,298,"prcp","nclim"
"299",20137,0,1951,299,"prcp","nclim"
"300",20137,1.13962697310929,1951,300,"prcp","nclim"
"301",20137,0.000125000000065356,1951,301,"prcp","nclim"
"302",20137,0.0393293423022617,1951,302,"prcp","nclim"
"303",20137,0,1951,303,"prcp","nclim"
"304",20137,0,1951,304,"prcp","nclim"
"305",20137,0.00874074556489001,1951,305,"prcp","nclim"
"306",20137,0.0307058772590959,1951,306,"prcp","nclim"
"307",20137,0,1951,307,"prcp","nclim"
"308",20137,0,1951,308,"prcp","nclim"
"309",20137,0,1951,309,"prcp","nclim"
"310",20137,0,1951,310,"prcp","nclim"
"311",20137,0,1951,311,"prcp","nclim"
"312",20137,0,1951,312,"prcp","nclim"
"313",20137,0,1951,313,"prcp","nclim"
"314",20137,0,1951,314,"prcp","nclim"
"315",20137,0,1951,315,"prcp","nclim"
"316",20137,0,1951,316,"prcp","nclim"
"317",20137,0,1951,317,"prcp","nclim"
"318",20137,0,1951,318,"prcp","nclim"
"319",20137,0,1951,319,"prcp","nclim"
"320",20137,0,1951,320,"prcp","nclim"
"321",20137,0,1951,321,"prcp","nclim"
"322",20137,0,1951,322,"prcp","nclim"
"323",20137,0,1951,323,"prcp","nclim"
"324",20137,0,1951,324,"prcp","nclim"
"325",20137,0,1951,325,"prcp","nclim"
"326",20137,0,1951,326,"prcp","nclim"
"327",20137,0,1951,327,"prcp","nclim"
"328",20137,0.00109381578829989,1951,328,"prcp","nclim"
"329",20137,0.112656271563876,1951,329,"prcp","nclim"
"330",20137,0,1951,330,"prcp","nclim"
"331",20137,0,1951,331,"prcp","nclim"
"332",20137,0,1951,332,"prcp","nclim"
"333",20137,0,1951,333,"prcp","nclim"
"334",20137,0,1951,334,"prcp","nclim"
"335",20137,0,1951,335,"prcp","nclim"
"336",20137,0,1951,336,"prcp","nclim"
"337",20137,0,1951,337,"prcp","nclim"
"338",20137,0,1951,338,"prcp","nclim"
"339",20137,0,1951,339,"prcp","nclim"
"340",20137,0,1951,340,"prcp","nclim"
"341",20137,0,1951,341,"prcp","nclim"
"342",20137,0.000720000005604928,1951,342,"prcp","nclim"
"343",20137,0,1951,343,"prcp","nclim"
"344",20137,0.000484298251307847,1951,344,"prcp","nclim"
"345",20137,0,1951,345,"prcp","nclim"
"346",20137,0,1951,346,"prcp","nclim"
"347",20137,8.50000030671557e-05,1951,347,"prcp","nclim"
"348",20137,0.311855569586419,1951,348,"prcp","nclim"
"349",20137,0,1951,349,"prcp","nclim"
"350",20137,0,1951,350,"prcp","nclim"
"351",20137,0,1951,351,"prcp","nclim"
"352",20137,0,1951,352,"prcp","nclim"
"353",20137,0,1951,353,"prcp","nclim"
"354",20137,0.108212237341101,1951,354,"prcp","nclim"
"355",20137,0,1951,355,"prcp","nclim"
"356",20137,0,1951,356,"prcp","nclim"
"357",20137,0,1951,357,"prcp","nclim"
"358",20137,0,1951,358,"prcp","nclim"
"359",20137,0,1951,359,"prcp","nclim"
"360",20137,0,1951,360,"prcp","nclim"
"361",20137,0,1951,361,"prcp","nclim"
"362",20137,0,1951,362,"prcp","nclim"
"363",20137,0,1951,363,"prcp","nclim"
"364",20137,0,1951,364,"prcp","nclim"
"365",20137,0,1951,365,"prcp","nclim"
"366",20137,0,1952,1,"prcp","nclim"
"367",20137,7.19298249143258e-05,1952,2,"prcp","nclim"
"368",20137,0,1952,3,"prcp","nclim"
"369",20137,0.388949342673285,1952,4,"prcp","nclim"
"370",20137,0,1952,5,"prcp","nclim"
"371",20137,0,1952,6,"prcp","nclim"
"372",20137,0,1952,7,"prcp","nclim"
"373",20137,0,1952,8,"prcp","nclim"
"374",20137,0,1952,9,"prcp","nclim"
"375",20137,0,1952,10,"prcp","nclim"
"376",20137,0,1952,11,"prcp","nclim"
"377",20137,0,1952,12,"prcp","nclim"
"378",20137,0,1952,13,"prcp","nclim"
"379",20137,0,1952,14,"prcp","nclim"
"380",20137,0,1952,15,"prcp","nclim"
"381",20137,0,1952,16,"prcp","nclim"
"382",20137,0,1952,17,"prcp","nclim"
"383",20137,0,1952,18,"prcp","nclim"
"384",20137,0,1952,19,"prcp","nclim"
"385",20137,0,1952,20,"prcp","nclim"
"386",20137,0,1952,21,"prcp","nclim"
"387",20137,0,1952,22,"prcp","nclim"
"388",20137,0,1952,23,"prcp","nclim"
"389",20137,0,1952,24,"prcp","nclim"
"390",20137,0,1952,25,"prcp","nclim"
"391",20137,0,1952,26,"prcp","nclim"
"392",20137,0,1952,27,"prcp","nclim"
"393",20137,0,1952,28,"prcp","nclim"
"394",20137,0,1952,29,"prcp","nclim"
"395",20137,0,1952,30,"prcp","nclim"
"396",20137,0,1952,31,"prcp","nclim"
"397",20137,0,1952,32,"prcp","nclim"
"398",20137,0,1952,33,"prcp","nclim"
"399",20137,0,1952,34,"prcp","nclim"
"400",20137,0,1952,35,"prcp","nclim"
"401",20137,0,1952,36,"prcp","nclim"
"402",20137,0,1952,37,"prcp","nclim"
"403",20137,0,1952,38,"prcp","nclim"
"404",20137,0,1952,39,"prcp","nclim"
"405",20137,0,1952,40,"prcp","nclim"
"406",20137,0,1952,41,"prcp","nclim"
"407",20137,0,1952,42,"prcp","nclim"
"408",20137,0.000175833329558373,1952,43,"prcp","nclim"
"409",20137,0.137631009528904,1952,44,"prcp","nclim"
"410",20137,0.102615877551337,1952,45,"prcp","nclim"
"411",20137,0.149346842473013,1952,46,"prcp","nclim"
"412",20137,0.000436578940992293,1952,47,"prcp","nclim"
"413",20137,0,1952,48,"prcp","nclim"
"414",20137,0,1952,49,"prcp","nclim"
"415",20137,0,1952,50,"prcp","nclim"
"416",20137,0,1952,51,"prcp","nclim"
"417",20137,0,1952,52,"prcp","nclim"
"418",20137,0.0336801752039607,1952,53,"prcp","nclim"
"419",20137,0.044045482128205,1952,54,"prcp","nclim"
"420",20137,0.117138815772507,1952,55,"prcp","nclim"
"421",20137,0.130831709850514,1952,56,"prcp","nclim"
"422",20137,0,1952,57,"prcp","nclim"
"423",20137,0,1952,58,"prcp","nclim"
"424",20137,0,1952,59,"prcp","nclim"
"425",20137,0.787357720026845,1952,60,"prcp","nclim"
"426",20137,0,1952,61,"prcp","nclim"
"427",20137,1.04719298199603,1952,62,"prcp","nclim"
"428",20137,0.285057806341272,1952,63,"prcp","nclim"
"429",20137,0.206854561598677,1952,64,"prcp","nclim"
"430",20137,0,1952,65,"prcp","nclim"
"431",20137,0,1952,66,"prcp","nclim"
"432",20137,0,1952,67,"prcp","nclim"
"433",20137,0.122597938357738,1952,68,"prcp","nclim"
"434",20137,0.000915087733352394,1952,69,"prcp","nclim"
"435",20137,0.159502851237592,1952,70,"prcp","nclim"
"436",20137,0,1952,71,"prcp","nclim"
"437",20137,0.00230793861770316,1952,72,"prcp","nclim"
"438",20137,0.0223946053077254,1952,73,"prcp","nclim"
"439",20137,0.114909166725058,1952,74,"prcp","nclim"
"440",20137,0.0893962717713102,1952,75,"prcp","nclim"
"441",20137,0,1952,76,"prcp","nclim"
"442",20137,0,1952,77,"prcp","nclim"
"443",20137,0,1952,78,"prcp","nclim"
"444",20137,0,1952,79,"prcp","nclim"
"445",20137,0,1952,80,"prcp","nclim"
"446",20137,0.194374956174247,1952,81,"prcp","nclim"
"447",20137,1.28466737288655,1952,82,"prcp","nclim"
"448",20137,0,1952,83,"prcp","nclim"
"449",20137,0,1952,84,"prcp","nclim"
"450",20137,0,1952,85,"prcp","nclim"
"451",20137,0,1952,86,"prcp","nclim"
"452",20137,0,1952,87,"prcp","nclim"
"453",20137,0,1952,88,"prcp","nclim"
"454",20137,0,1952,89,"prcp","nclim"
"455",20137,0,1952,90,"prcp","nclim"
"456",20137,0,1952,91,"prcp","nclim"
"457",20137,0,1952,92,"prcp","nclim"
"458",20137,0,1952,93,"prcp","nclim"
"459",20137,0,1952,94,"prcp","nclim"
"460",20137,0,1952,95,"prcp","nclim"
"461",20137,0,1952,96,"prcp","nclim"
"462",20137,0,1952,97,"prcp","nclim"
"463",20137,0,1952,98,"prcp","nclim"
"464",20137,0,1952,99,"prcp","nclim"
"465",20137,0.692225528037862,1952,100,"prcp","nclim"
"466",20137,0.005889079020473,1952,101,"prcp","nclim"
"467",20137,0,1952,102,"prcp","nclim"
"468",20137,0.466451842285562,1952,103,"prcp","nclim"
"469",20137,0.123527500072592,1952,104,"prcp","nclim"
"470",20137,0,1952,105,"prcp","nclim"
"471",20137,0.000262456138928731,1952,106,"prcp","nclim"
"472",20137,0.564615965229377,1952,107,"prcp","nclim"
"473",20137,0.0979021929939719,1952,108,"prcp","nclim"
"474",20137,0.0179083331292005,1952,109,"prcp","nclim"
"475",20137,0.095046052754971,1952,110,"prcp","nclim"
"476",20137,0.468178727373219,1952,111,"prcp","nclim"
"477",20137,1.11575298217828,1952,112,"prcp","nclim"
"478",20137,1.20684136136582,1952,113,"prcp","nclim"
"479",20137,0.226642061305935,1952,114,"prcp","nclim"
"480",20137,0,1952,115,"prcp","nclim"
"481",20137,0,1952,116,"prcp","nclim"
"482",20137,0,1952,117,"prcp","nclim"
"483",20137,0,1952,118,"prcp","nclim"
"484",20137,0,1952,119,"prcp","nclim"
"485",20137,0.00401820170186591,1952,120,"prcp","nclim"
"486",20137,0.671942983489288,1952,121,"prcp","nclim"
"487",20137,1.56200399634085,1952,122,"prcp","nclim"
"488",20137,0.215329034972871,1952,123,"prcp","nclim"
"489",20137,0,1952,124,"prcp","nclim"
"490",20137,0,1952,125,"prcp","nclim"
"491",20137,0,1952,126,"prcp","nclim"
"492",20137,0,1952,127,"prcp","nclim"
"493",20137,0.142260745955272,1952,128,"prcp","nclim"
"494",20137,0.501375262543821,1952,129,"prcp","nclim"
"495",20137,0.0025350877034821,1952,130,"prcp","nclim"
"496",20137,0.11565578920734,1952,131,"prcp","nclim"
"497",20137,0,1952,132,"prcp","nclim"
"498",20137,0,1952,133,"prcp","nclim"
"499",20137,5.30701751510302e-05,1952,134,"prcp","nclim"
"500",20137,0.221539955997938,1952,135,"prcp","nclim"
"501",20137,0.232887193730526,1952,136,"prcp","nclim"
"502",20137,0.408849210553525,1952,137,"prcp","nclim"
"503",20137,0.491783992253375,1952,138,"prcp","nclim"
"504",20137,0,1952,139,"prcp","nclim"
"505",20137,0,1952,140,"prcp","nclim"
"506",20137,0,1952,141,"prcp","nclim"
"507",20137,0,1952,142,"prcp","nclim"
"508",20137,0.773336799599622,1952,143,"prcp","nclim"
"509",20137,0,1952,144,"prcp","nclim"
"510",20137,0.442140439688637,1952,145,"prcp","nclim"
"511",20137,0,1952,146,"prcp","nclim"
"512",20137,0.0014364912321693,1952,147,"prcp","nclim"
"513",20137,1.30335701594227,1952,148,"prcp","nclim"
"514",20137,0,1952,149,"prcp","nclim"
"515",20137,0,1952,150,"prcp","nclim"
"516",20137,0.00778723677391546,1952,151,"prcp","nclim"
"517",20137,1.17108618572616,1952,152,"prcp","nclim"
"518",20137,0,1952,153,"prcp","nclim"
"519",20137,0,1952,154,"prcp","nclim"
"520",20137,0,1952,155,"prcp","nclim"
"521",20137,0.000234166672453284,1952,156,"prcp","nclim"
"522",20137,0.000784912264268649,1952,157,"prcp","nclim"
"523",20137,0,1952,158,"prcp","nclim"
"524",20137,0,1952,159,"prcp","nclim"
"525",20137,0,1952,160,"prcp","nclim"
"526",20137,0,1952,161,"prcp","nclim"
"527",20137,0,1952,162,"prcp","nclim"
"528",20137,0,1952,163,"prcp","nclim"
"529",20137,0,1952,164,"prcp","nclim"
"530",20137,0,1952,165,"prcp","nclim"
"531",20137,0,1952,166,"prcp","nclim"
"532",20137,0,1952,167,"prcp","nclim"
"533",20137,0,1952,168,"prcp","nclim"
"534",20137,0,1952,169,"prcp","nclim"
"535",20137,0.000338333348433177,1952,170,"prcp","nclim"
"536",20137,0,1952,171,"prcp","nclim"
"537",20137,0.00146403510711695,1952,172,"prcp","nclim"
"538",20137,0.0901150003271668,1952,173,"prcp","nclim"
"539",20137,0,1952,174,"prcp","nclim"
"540",20137,0.000293333331743876,1952,175,"prcp","nclim"
"541",20137,0,1952,176,"prcp","nclim"
"542",20137,0,1952,177,"prcp","nclim"
"543",20137,0,1952,178,"prcp","nclim"
"544",20137,1.01428083471562,1952,179,"prcp","nclim"
"545",20137,0.258433421001884,1952,180,"prcp","nclim"
"546",20137,0,1952,181,"prcp","nclim"
"547",20137,0.496600657100217,1952,182,"prcp","nclim"
