"","GEOID","value","year","doy","variable","model"
"64",37017,1.15202147072304,1951,64,"prcp","nclim"
"65",37017,0,1951,65,"prcp","nclim"
"66",37017,1.82522870506767,1951,66,"prcp","nclim"
"67",37017,0.0957162022081168,1951,67,"prcp","nclim"
"68",37017,0,1951,68,"prcp","nclim"
"69",37017,0,1951,69,"prcp","nclim"
"70",37017,0,1951,70,"prcp","nclim"
"71",37017,0,1951,71,"prcp","nclim"
"72",37017,0.926011975426292,1951,72,"prcp","nclim"
"73",37017,0.833530312423507,1951,73,"prcp","nclim"
"74",37017,0,1951,74,"prcp","nclim"
"75",37017,0,1951,75,"prcp","nclim"
"76",37017,0,1951,76,"prcp","nclim"
"77",37017,0,1951,77,"prcp","nclim"
"78",37017,1.14301572319523,1951,78,"prcp","nclim"
"79",37017,1.94637338230419,1951,79,"prcp","nclim"
"80",37017,0.0503841029149107,1951,80,"prcp","nclim"
"81",37017,0.00359912892764609,1951,81,"prcp","nclim"
"82",37017,0,1951,82,"prcp","nclim"
"83",37017,0,1951,83,"prcp","nclim"
"84",37017,0,1951,84,"prcp","nclim"
"85",37017,0,1951,85,"prcp","nclim"
"86",37017,0,1951,86,"prcp","nclim"
"87",37017,0,1951,87,"prcp","nclim"
"88",37017,0.115438022881175,1951,88,"prcp","nclim"
"89",37017,2.24830801494238,1951,89,"prcp","nclim"
"90",37017,0.159437195631555,1951,90,"prcp","nclim"
"91",37017,0,1951,91,"prcp","nclim"
"92",37017,0,1951,92,"prcp","nclim"
"93",37017,1.29352386908456,1951,93,"prcp","nclim"
"94",37017,0,1951,94,"prcp","nclim"
"95",37017,0,1951,95,"prcp","nclim"
"96",37017,0,1951,96,"prcp","nclim"
"97",37017,0,1951,97,"prcp","nclim"
"98",37017,3.29375553193408,1951,98,"prcp","nclim"
"99",37017,0.0100878485241574,1951,99,"prcp","nclim"
"100",37017,0.00186441637711917,1951,100,"prcp","nclim"
"101",37017,0,1951,101,"prcp","nclim"
"102",37017,0,1951,102,"prcp","nclim"
"103",37017,0,1951,103,"prcp","nclim"
"104",37017,0,1951,104,"prcp","nclim"
"105",37017,0,1951,105,"prcp","nclim"
"106",37017,0,1951,106,"prcp","nclim"
"107",37017,0.0972680758055338,1951,107,"prcp","nclim"
"108",37017,0,1951,108,"prcp","nclim"
"109",37017,0,1951,109,"prcp","nclim"
"110",37017,2.86366877800912,1951,110,"prcp","nclim"
"111",37017,0,1951,111,"prcp","nclim"
"112",37017,0,1951,112,"prcp","nclim"
"113",37017,0.302936672132449,1951,113,"prcp","nclim"
"114",37017,0.0658516116531157,1951,114,"prcp","nclim"
"115",37017,0,1951,115,"prcp","nclim"
"116",37017,0,1951,116,"prcp","nclim"
"117",37017,0.00523950358794334,1951,117,"prcp","nclim"
"118",37017,0,1951,118,"prcp","nclim"
"119",37017,0,1951,119,"prcp","nclim"
"120",37017,0,1951,120,"prcp","nclim"
"121",37017,0.533726917054076,1951,121,"prcp","nclim"
"122",37017,0,1951,122,"prcp","nclim"
"123",37017,0.768067985474544,1951,123,"prcp","nclim"
"124",37017,0.661565464314476,1951,124,"prcp","nclim"
"125",37017,0.758169075246991,1951,125,"prcp","nclim"
"126",37017,0.700192811947563,1951,126,"prcp","nclim"
"127",37017,0.254444207606727,1951,127,"prcp","nclim"
"128",37017,0,1951,128,"prcp","nclim"
"129",37017,0,1951,129,"prcp","nclim"
"130",37017,0,1951,130,"prcp","nclim"
"131",37017,0,1951,131,"prcp","nclim"
"132",37017,0.250903396909401,1951,132,"prcp","nclim"
"133",37017,0,1951,133,"prcp","nclim"
"134",37017,0,1951,134,"prcp","nclim"
"135",37017,0,1951,135,"prcp","nclim"
"136",37017,0,1951,136,"prcp","nclim"
"137",37017,0,1951,137,"prcp","nclim"
"138",37017,0,1951,138,"prcp","nclim"
"139",37017,0,1951,139,"prcp","nclim"
"140",37017,0.393835801527371,1951,140,"prcp","nclim"
"141",37017,0,1951,141,"prcp","nclim"
"142",37017,0,1951,142,"prcp","nclim"
"143",37017,0,1951,143,"prcp","nclim"
"144",37017,0.243468161789175,1951,144,"prcp","nclim"
"145",37017,0,1951,145,"prcp","nclim"
"146",37017,0,1951,146,"prcp","nclim"
"147",37017,0.00460148092605926,1951,147,"prcp","nclim"
"148",37017,0,1951,148,"prcp","nclim"
"149",37017,0,1951,149,"prcp","nclim"
"150",37017,0,1951,150,"prcp","nclim"
"151",37017,0,1951,151,"prcp","nclim"
"152",37017,0,1951,152,"prcp","nclim"
"153",37017,0,1951,153,"prcp","nclim"
"154",37017,0,1951,154,"prcp","nclim"
"155",37017,0,1951,155,"prcp","nclim"
"156",37017,0.476241072691743,1951,156,"prcp","nclim"
"157",37017,0.727610758190994,1951,157,"prcp","nclim"
"158",37017,0,1951,158,"prcp","nclim"
"159",37017,0.0123646777473676,1951,159,"prcp","nclim"
"160",37017,1.13852526244905,1951,160,"prcp","nclim"
"161",37017,0.86660827400377,1951,161,"prcp","nclim"
"162",37017,0,1951,162,"prcp","nclim"
"163",37017,0,1951,163,"prcp","nclim"
"164",37017,0,1951,164,"prcp","nclim"
"165",37017,0.687455226332988,1951,165,"prcp","nclim"
"166",37017,0,1951,166,"prcp","nclim"
"167",37017,0,1951,167,"prcp","nclim"
"168",37017,0.985856401146704,1951,168,"prcp","nclim"
"169",37017,1.05120605671655,1951,169,"prcp","nclim"
"170",37017,0.681319209237547,1951,170,"prcp","nclim"
"171",37017,0.0101084494444084,1951,171,"prcp","nclim"
"172",37017,0,1951,172,"prcp","nclim"
"173",37017,0,1951,173,"prcp","nclim"
"174",37017,0,1951,174,"prcp","nclim"
"175",37017,0.00446445989432235,1951,175,"prcp","nclim"
"176",37017,0.0191127176458204,1951,176,"prcp","nclim"
"177",37017,0,1951,177,"prcp","nclim"
"178",37017,1.83076066952134,1951,178,"prcp","nclim"
"179",37017,0.998184235072094,1951,179,"prcp","nclim"
"180",37017,0,1951,180,"prcp","nclim"
"181",37017,0.395567640545372,1951,181,"prcp","nclim"
"182",37017,0.379718946533128,1951,182,"prcp","nclim"
"183",37017,0.884389459230136,1951,183,"prcp","nclim"
"184",37017,1.24217238889858,1951,184,"prcp","nclim"
"185",37017,0.848877569407432,1951,185,"prcp","nclim"
"186",37017,0.263133363272566,1951,186,"prcp","nclim"
"187",37017,0,1951,187,"prcp","nclim"
"188",37017,0,1951,188,"prcp","nclim"
"189",37017,0,1951,189,"prcp","nclim"
"190",37017,0,1951,190,"prcp","nclim"
"191",37017,0,1951,191,"prcp","nclim"
"192",37017,0,1951,192,"prcp","nclim"
"193",37017,0,1951,193,"prcp","nclim"
"194",37017,0,1951,194,"prcp","nclim"
"195",37017,0,1951,195,"prcp","nclim"
"196",37017,0.637687195352042,1951,196,"prcp","nclim"
"197",37017,0.216028440425672,1951,197,"prcp","nclim"
"198",37017,1.80036179799236,1951,198,"prcp","nclim"
"199",37017,9.4947732907139e-05,1951,199,"prcp","nclim"
"200",37017,0,1951,200,"prcp","nclim"
"201",37017,1.21723967826948,1951,201,"prcp","nclim"
"202",37017,0.0454296162579118,1951,202,"prcp","nclim"
"203",37017,0,1951,203,"prcp","nclim"
"204",37017,0,1951,204,"prcp","nclim"
"205",37017,0,1951,205,"prcp","nclim"
"206",37017,2.32845173895567,1951,206,"prcp","nclim"
"207",37017,0.98657343238073,1951,207,"prcp","nclim"
"208",37017,0.0134362369022926,1951,208,"prcp","nclim"
"209",37017,0,1951,209,"prcp","nclim"
"210",37017,1.9080888945155,1951,210,"prcp","nclim"
"211",37017,0.298179660096297,1951,211,"prcp","nclim"
"212",37017,0.218559233562612,1951,212,"prcp","nclim"
"213",37017,0.764207186300684,1951,213,"prcp","nclim"
"214",37017,0.0858028307751808,1951,214,"prcp","nclim"
"215",37017,0.252830922577647,1951,215,"prcp","nclim"
"216",37017,1.96464469016429,1951,216,"prcp","nclim"
"217",37017,0,1951,217,"prcp","nclim"
"218",37017,0,1951,218,"prcp","nclim"
"219",37017,0.464951218991745,1951,219,"prcp","nclim"
"220",37017,0.0551455144604947,1951,220,"prcp","nclim"
"221",37017,0.11633902510388,1951,221,"prcp","nclim"
"222",37017,0,1951,222,"prcp","nclim"
"223",37017,1.83432734843331,1951,223,"prcp","nclim"
"224",37017,0.920228005883378,1951,224,"prcp","nclim"
"225",37017,0.399834756041757,1951,225,"prcp","nclim"
"226",37017,0.758248652237425,1951,226,"prcp","nclim"
"227",37017,0.625465157581331,1951,227,"prcp","nclim"
"228",37017,0,1951,228,"prcp","nclim"
"229",37017,0,1951,229,"prcp","nclim"
"230",37017,0,1951,230,"prcp","nclim"
"231",37017,0,1951,231,"prcp","nclim"
"232",37017,0.253657057835925,1951,232,"prcp","nclim"
"233",37017,0,1951,233,"prcp","nclim"
"234",37017,0,1951,234,"prcp","nclim"
"235",37017,2.87451699043816,1951,235,"prcp","nclim"
"236",37017,0.610436847349077,1951,236,"prcp","nclim"
"237",37017,0,1951,237,"prcp","nclim"
"238",37017,0,1951,238,"prcp","nclim"
"239",37017,0.0501005662027552,1951,239,"prcp","nclim"
"240",37017,0,1951,240,"prcp","nclim"
"241",37017,0,1951,241,"prcp","nclim"
"242",37017,0,1951,242,"prcp","nclim"
"243",37017,0,1951,243,"prcp","nclim"
"244",37017,0.233135277801274,1951,244,"prcp","nclim"
"245",37017,0,1951,245,"prcp","nclim"
"246",37017,0,1951,246,"prcp","nclim"
"247",37017,0,1951,247,"prcp","nclim"
"248",37017,0,1951,248,"prcp","nclim"
"249",37017,0,1951,249,"prcp","nclim"
"250",37017,1.64384751520298,1951,250,"prcp","nclim"
"251",37017,0,1951,251,"prcp","nclim"
"252",37017,0,1951,252,"prcp","nclim"
"253",37017,0,1951,253,"prcp","nclim"
"254",37017,0,1951,254,"prcp","nclim"
"255",37017,0.0131811411590526,1951,255,"prcp","nclim"
"256",37017,0,1951,256,"prcp","nclim"
"257",37017,0,1951,257,"prcp","nclim"
"258",37017,1.17758998160578,1951,258,"prcp","nclim"
"259",37017,0.541525652301125,1951,259,"prcp","nclim"
"260",37017,1.40795635984957,1951,260,"prcp","nclim"
"261",37017,2.06103453959114,1951,261,"prcp","nclim"
"262",37017,0.0690300524371063,1951,262,"prcp","nclim"
"263",37017,0,1951,263,"prcp","nclim"
"264",37017,0,1951,264,"prcp","nclim"
"265",37017,0,1951,265,"prcp","nclim"
"266",37017,0.718459365727179,1951,266,"prcp","nclim"
"267",37017,0,1951,267,"prcp","nclim"
"268",37017,0,1951,268,"prcp","nclim"
"269",37017,0,1951,269,"prcp","nclim"
"270",37017,0.687504183695707,1951,270,"prcp","nclim"
"271",37017,0.300218509639961,1951,271,"prcp","nclim"
"272",37017,0,1951,272,"prcp","nclim"
"273",37017,0,1951,273,"prcp","nclim"
"274",37017,0,1951,274,"prcp","nclim"
"275",37017,0,1951,275,"prcp","nclim"
"276",37017,0,1951,276,"prcp","nclim"
"277",37017,0.00554943374173151,1951,277,"prcp","nclim"
"278",37017,0,1951,278,"prcp","nclim"
"279",37017,0,1951,279,"prcp","nclim"
"280",37017,0,1951,280,"prcp","nclim"
"281",37017,0,1951,281,"prcp","nclim"
"282",37017,0,1951,282,"prcp","nclim"
"283",37017,0,1951,283,"prcp","nclim"
"284",37017,1.89271403106663,1951,284,"prcp","nclim"
"285",37017,0.037233231544579,1951,285,"prcp","nclim"
"286",37017,0,1951,286,"prcp","nclim"
"287",37017,0,1951,287,"prcp","nclim"
"288",37017,0,1951,288,"prcp","nclim"
"289",37017,0,1951,289,"prcp","nclim"
"290",37017,0,1951,290,"prcp","nclim"
"291",37017,0,1951,291,"prcp","nclim"
"292",37017,0.00671232577075838,1951,292,"prcp","nclim"
"293",37017,0,1951,293,"prcp","nclim"
"294",37017,0,1951,294,"prcp","nclim"
"295",37017,0,1951,295,"prcp","nclim"
"296",37017,0,1951,296,"prcp","nclim"
"297",37017,0,1951,297,"prcp","nclim"
"298",37017,0.00225923346835821,1951,298,"prcp","nclim"
"299",37017,0,1951,299,"prcp","nclim"
"300",37017,0,1951,300,"prcp","nclim"
"301",37017,0.330109930204598,1951,301,"prcp","nclim"
"302",37017,0,1951,302,"prcp","nclim"
"303",37017,0,1951,303,"prcp","nclim"
"304",37017,0,1951,304,"prcp","nclim"
"305",37017,0.0187708185823433,1951,305,"prcp","nclim"
"306",37017,0.893062672029389,1951,306,"prcp","nclim"
"307",37017,3.58714273499279,1951,307,"prcp","nclim"
"308",37017,0.00162582753229406,1951,308,"prcp","nclim"
"309",37017,0,1951,309,"prcp","nclim"
"310",37017,0,1951,310,"prcp","nclim"
"311",37017,0.891536584091519,1951,311,"prcp","nclim"
"312",37017,0,1951,312,"prcp","nclim"
"313",37017,0,1951,313,"prcp","nclim"
"314",37017,0,1951,314,"prcp","nclim"
"315",37017,0,1951,315,"prcp","nclim"
"316",37017,0,1951,316,"prcp","nclim"
"317",37017,0.118536150053741,1951,317,"prcp","nclim"
"318",37017,0.133597908492885,1951,318,"prcp","nclim"
"319",37017,0,1951,319,"prcp","nclim"
"320",37017,0.145537064663858,1951,320,"prcp","nclim"
"321",37017,0.117062892216397,1951,321,"prcp","nclim"
"322",37017,0,1951,322,"prcp","nclim"
"323",37017,0,1951,323,"prcp","nclim"
"324",37017,0,1951,324,"prcp","nclim"
"325",37017,0,1951,325,"prcp","nclim"
"326",37017,0,1951,326,"prcp","nclim"
"327",37017,0,1951,327,"prcp","nclim"
"328",37017,0,1951,328,"prcp","nclim"
"329",37017,0.000692900692077049,1951,329,"prcp","nclim"
"330",37017,0,1951,330,"prcp","nclim"
"331",37017,0,1951,331,"prcp","nclim"
"332",37017,0,1951,332,"prcp","nclim"
"333",37017,0.23793087912016,1951,333,"prcp","nclim"
"334",37017,0,1951,334,"prcp","nclim"
"335",37017,0,1951,335,"prcp","nclim"
"336",37017,0,1951,336,"prcp","nclim"
"337",37017,0,1951,337,"prcp","nclim"
"338",37017,0.113691594334845,1951,338,"prcp","nclim"
"339",37017,2.44469730021231,1951,339,"prcp","nclim"
"340",37017,0,1951,340,"prcp","nclim"
"341",37017,0,1951,341,"prcp","nclim"
"342",37017,0,1951,342,"prcp","nclim"
"343",37017,0,1951,343,"prcp","nclim"
"344",37017,0,1951,344,"prcp","nclim"
"345",37017,0.154869729899623,1951,345,"prcp","nclim"
"346",37017,0.267690505696143,1951,346,"prcp","nclim"
"347",37017,0,1951,347,"prcp","nclim"
"348",37017,0,1951,348,"prcp","nclim"
"349",37017,1.04448932632544,1951,349,"prcp","nclim"
"350",37017,0,1951,350,"prcp","nclim"
"351",37017,0,1951,351,"prcp","nclim"
"352",37017,0.153162456049425,1951,352,"prcp","nclim"
"353",37017,0.514659975632662,1951,353,"prcp","nclim"
"354",37017,0.355589503299068,1951,354,"prcp","nclim"
"355",37017,1.62629682204657,1951,355,"prcp","nclim"
"356",37017,0.175087108880359,1951,356,"prcp","nclim"
"357",37017,0,1951,357,"prcp","nclim"
"358",37017,0,1951,358,"prcp","nclim"
"359",37017,0,1951,359,"prcp","nclim"
"360",37017,0.303357970358914,1951,360,"prcp","nclim"
"361",37017,0.51279359631474,1951,361,"prcp","nclim"
"362",37017,0,1951,362,"prcp","nclim"
"363",37017,0,1951,363,"prcp","nclim"
"364",37017,0,1951,364,"prcp","nclim"
"365",37017,0,1951,365,"prcp","nclim"
"366",37017,0,1952,1,"prcp","nclim"
"367",37017,0,1952,2,"prcp","nclim"
"368",37017,0,1952,3,"prcp","nclim"
"369",37017,0,1952,4,"prcp","nclim"
"370",37017,0.899847692573112,1952,5,"prcp","nclim"
"371",37017,0.0860923345197472,1952,6,"prcp","nclim"
"372",37017,0,1952,7,"prcp","nclim"
"373",37017,0,1952,8,"prcp","nclim"
"374",37017,0,1952,9,"prcp","nclim"
"375",37017,0.509769991481553,1952,10,"prcp","nclim"
"376",37017,0.154541855798028,1952,11,"prcp","nclim"
"377",37017,0,1952,12,"prcp","nclim"
"378",37017,0,1952,13,"prcp","nclim"
"379",37017,0,1952,14,"prcp","nclim"
"380",37017,0,1952,15,"prcp","nclim"
"381",37017,0,1952,16,"prcp","nclim"
"382",37017,0,1952,17,"prcp","nclim"
"383",37017,0,1952,18,"prcp","nclim"
"384",37017,0,1952,19,"prcp","nclim"
"385",37017,0.0988000447436752,1952,20,"prcp","nclim"
"386",37017,0.0982127182756775,1952,21,"prcp","nclim"
"387",37017,0.636349434065487,1952,22,"prcp","nclim"
"388",37017,1.42748731800488,1952,23,"prcp","nclim"
"389",37017,0,1952,24,"prcp","nclim"
"390",37017,0,1952,25,"prcp","nclim"
"391",37017,0,1952,26,"prcp","nclim"
"392",37017,0,1952,27,"prcp","nclim"
"393",37017,0,1952,28,"prcp","nclim"
"394",37017,1.59884804206858,1952,29,"prcp","nclim"
"395",37017,0.0788249131454356,1952,30,"prcp","nclim"
"396",37017,0,1952,31,"prcp","nclim"
"397",37017,0,1952,32,"prcp","nclim"
"398",37017,0,1952,33,"prcp","nclim"
"399",37017,1.04482360898098,1952,34,"prcp","nclim"
"400",37017,1.72132264690324,1952,35,"prcp","nclim"
"401",37017,0.0443537458225773,1952,36,"prcp","nclim"
"402",37017,0,1952,37,"prcp","nclim"
"403",37017,0,1952,38,"prcp","nclim"
"404",37017,0,1952,39,"prcp","nclim"
"405",37017,0,1952,40,"prcp","nclim"
"406",37017,0,1952,41,"prcp","nclim"
"407",37017,0,1952,42,"prcp","nclim"
"408",37017,0,1952,43,"prcp","nclim"
"409",37017,0,1952,44,"prcp","nclim"
"410",37017,1.23815796957822,1952,45,"prcp","nclim"
"411",37017,0.0307203400880098,1952,46,"prcp","nclim"
"412",37017,0.257005008430795,1952,47,"prcp","nclim"
"413",37017,1.73875692845014,1952,48,"prcp","nclim"
"414",37017,0.0980954274879152,1952,49,"prcp","nclim"
"415",37017,0,1952,50,"prcp","nclim"
"416",37017,0,1952,51,"prcp","nclim"
"417",37017,0.326173388675011,1952,52,"prcp","nclim"
"418",37017,0,1952,53,"prcp","nclim"
"419",37017,0,1952,54,"prcp","nclim"
"420",37017,2.15323162328075,1952,55,"prcp","nclim"
"421",37017,0.582652700902693,1952,56,"prcp","nclim"
"422",37017,0.0492895470464842,1952,57,"prcp","nclim"
"423",37017,2.43897500208446,1952,58,"prcp","nclim"
"424",37017,0,1952,59,"prcp","nclim"
"425",37017,0,1952,60,"prcp","nclim"
"426",37017,0.395741942179639,1952,61,"prcp","nclim"
"427",37017,0,1952,62,"prcp","nclim"
"428",37017,0.86512038516666,1952,63,"prcp","nclim"
"429",37017,2.73026621248249,1952,64,"prcp","nclim"
"430",37017,0.154187108003875,1952,65,"prcp","nclim"
"431",37017,0,1952,66,"prcp","nclim"
"432",37017,0,1952,67,"prcp","nclim"
"433",37017,0,1952,68,"prcp","nclim"
"434",37017,0,1952,69,"prcp","nclim"
"435",37017,0,1952,70,"prcp","nclim"
"436",37017,1.77855923195542,1952,71,"prcp","nclim"
"437",37017,0,1952,72,"prcp","nclim"
"438",37017,0.16316067084722,1952,73,"prcp","nclim"
"439",37017,0.00424729957397807,1952,74,"prcp","nclim"
"440",37017,0,1952,75,"prcp","nclim"
"441",37017,0,1952,76,"prcp","nclim"
"442",37017,0,1952,77,"prcp","nclim"
"443",37017,0,1952,78,"prcp","nclim"
"444",37017,0.709849825771428,1952,79,"prcp","nclim"
"445",37017,0,1952,80,"prcp","nclim"
"446",37017,0,1952,81,"prcp","nclim"
"447",37017,0,1952,82,"prcp","nclim"
"448",37017,0,1952,83,"prcp","nclim"
"449",37017,2.06883166164471,1952,84,"prcp","nclim"
"450",37017,1.53609176421415,1952,85,"prcp","nclim"
"451",37017,0.30969146501195,1952,86,"prcp","nclim"
"452",37017,0.0213851915779507,1952,87,"prcp","nclim"
"453",37017,0,1952,88,"prcp","nclim"
"454",37017,0,1952,89,"prcp","nclim"
"455",37017,0,1952,90,"prcp","nclim"
"456",37017,0,1952,91,"prcp","nclim"
"457",37017,0.150210670643334,1952,92,"prcp","nclim"
"458",37017,0.383290069690461,1952,93,"prcp","nclim"
"459",37017,0,1952,94,"prcp","nclim"
"460",37017,0,1952,95,"prcp","nclim"
"461",37017,0.203933492134153,1952,96,"prcp","nclim"
"462",37017,0,1952,97,"prcp","nclim"
"463",37017,0,1952,98,"prcp","nclim"
"464",37017,0,1952,99,"prcp","nclim"
"465",37017,0,1952,100,"prcp","nclim"
"466",37017,0,1952,101,"prcp","nclim"
"467",37017,0,1952,102,"prcp","nclim"
"468",37017,0,1952,103,"prcp","nclim"
"469",37017,0,1952,104,"prcp","nclim"
"470",37017,0.134200131348643,1952,105,"prcp","nclim"
"471",37017,0,1952,106,"prcp","nclim"
"472",37017,0,1952,107,"prcp","nclim"
"473",37017,0,1952,108,"prcp","nclim"
"474",37017,0,1952,109,"prcp","nclim"
"475",37017,0,1952,110,"prcp","nclim"
"476",37017,0,1952,111,"prcp","nclim"
"477",37017,0,1952,112,"prcp","nclim"
"478",37017,0,1952,113,"prcp","nclim"
"479",37017,0,1952,114,"prcp","nclim"
"480",37017,0,1952,115,"prcp","nclim"
"481",37017,0.825222909216889,1952,116,"prcp","nclim"
"482",37017,0.704828613337116,1952,117,"prcp","nclim"
"483",37017,0.902317075597492,1952,118,"prcp","nclim"
"484",37017,0.0234616290954776,1952,119,"prcp","nclim"
"485",37017,0.00135309234803432,1952,120,"prcp","nclim"
"486",37017,0,1952,121,"prcp","nclim"
"487",37017,0,1952,122,"prcp","nclim"
"488",37017,0.0011057055738628,1952,123,"prcp","nclim"
"489",37017,0,1952,124,"prcp","nclim"
"490",37017,0,1952,125,"prcp","nclim"
"491",37017,0,1952,126,"prcp","nclim"
"492",37017,0,1952,127,"prcp","nclim"
"493",37017,0,1952,128,"prcp","nclim"
"494",37017,0,1952,129,"prcp","nclim"
"495",37017,0.146242595923487,1952,130,"prcp","nclim"
"496",37017,0.535384888848361,1952,131,"prcp","nclim"
"497",37017,0.657211021095099,1952,132,"prcp","nclim"
"498",37017,0.935368904279292,1952,133,"prcp","nclim"
"499",37017,0,1952,134,"prcp","nclim"
"500",37017,0,1952,135,"prcp","nclim"
"501",37017,0,1952,136,"prcp","nclim"
"502",37017,0,1952,137,"prcp","nclim"
"503",37017,0,1952,138,"prcp","nclim"
"504",37017,0,1952,139,"prcp","nclim"
"505",37017,0.810141683818987,1952,140,"prcp","nclim"
"506",37017,1.00790626960661,1952,141,"prcp","nclim"
"507",37017,1.61823967356196,1952,142,"prcp","nclim"
"508",37017,0,1952,143,"prcp","nclim"
"509",37017,0,1952,144,"prcp","nclim"
"510",37017,0,1952,145,"prcp","nclim"
"511",37017,0.422891854461062,1952,146,"prcp","nclim"
"512",37017,0.00435749135703783,1952,147,"prcp","nclim"
"513",37017,0,1952,148,"prcp","nclim"
"514",37017,0,1952,149,"prcp","nclim"
"515",37017,0,1952,150,"prcp","nclim"
"516",37017,0.121369686389816,1952,151,"prcp","nclim"
"517",37017,0.0023758711085658,1952,152,"prcp","nclim"
"518",37017,0,1952,153,"prcp","nclim"
"519",37017,0,1952,154,"prcp","nclim"
"520",37017,0,1952,155,"prcp","nclim"
"521",37017,0,1952,156,"prcp","nclim"
"522",37017,0,1952,157,"prcp","nclim"
"523",37017,1.12964729899833,1952,158,"prcp","nclim"
"524",37017,0,1952,159,"prcp","nclim"
"525",37017,0,1952,160,"prcp","nclim"
"526",37017,0,1952,161,"prcp","nclim"
"527",37017,0.627417727214534,1952,162,"prcp","nclim"
"528",37017,0.00389181185539695,1952,163,"prcp","nclim"
"529",37017,0,1952,164,"prcp","nclim"
"530",37017,0.409789503152881,1952,165,"prcp","nclim"
"531",37017,0,1952,166,"prcp","nclim"
"532",37017,0.588074218144296,1952,167,"prcp","nclim"
"533",37017,1.04880674710361,1952,168,"prcp","nclim"
"534",37017,0,1952,169,"prcp","nclim"
"535",37017,0.705434494058014,1952,170,"prcp","nclim"
"536",37017,0,1952,171,"prcp","nclim"
"537",37017,0,1952,172,"prcp","nclim"
"538",37017,0,1952,173,"prcp","nclim"
"539",37017,2.49961820172101,1952,174,"prcp","nclim"
"540",37017,0.901959929784,1952,175,"prcp","nclim"
"541",37017,0.740804007088681,1952,176,"prcp","nclim"
"542",37017,0,1952,177,"prcp","nclim"
"543",37017,0,1952,178,"prcp","nclim"
"544",37017,0,1952,179,"prcp","nclim"
"545",37017,0.0147171601497338,1952,180,"prcp","nclim"
"546",37017,0,1952,181,"prcp","nclim"
"547",37017,0.749339765346632,1952,182,"prcp","nclim"
"548",37017,0.0157954704912074,1952,183,"prcp","nclim"
"549",37017,0,1952,184,"prcp","nclim"
"550",37017,0,1952,185,"prcp","nclim"
